id,source,probA,probB,probC,probD,probE,answer,time,error,sources,ids,similarity
10,MEDQA,3.57634093006709e-07,5.539145035982074e-07,2.3090592549124267e-07,4.356874796940247e-06,0.9999945163726807,4,7.564410209655762,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162695545, 468502519163637322, 468502519163621236, 468502519163873231, 468502519163820668]","[0.8075590133666992, 0.792163610458374, 0.8108765482902527, 0.7992006540298462, 0.7884490489959717]"
11,MEDQA,9.237405507178664e-09,6.758229975645236e-09,1.7257747231269605e-08,4.785094461112749e-06,0.999995231628418,3,10.676318407058716,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163961772, 468502519163752132, 468502519163868110, 468502519163665830, 468502519163899266]","[0.7680715918540955, 0.7713509798049927, 0.7831425666809082, 0.7679814100265503, 0.7865837812423706]"
12,MEDQA,3.237733608330018e-06,0.9999879598617554,7.112356001925946e-07,2.1907599148107693e-06,6.001809651934309e-06,1,4.040184736251831,False,"['STAT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468502519162931561, 468502519162458818, 468502519162700923, 468502519162384745, 468502519162333127]","[0.7705387473106384, 0.7948616147041321, 0.790822446346283, 0.778236448764801, 0.7716038823127747]"
13,MEDQA,8.800926480034832e-06,1.0952931006613653e-05,2.684131231944775e-06,6.048782779544126e-06,0.9999715089797974,4,9.358569860458374,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163451184, 468502519163420791, 468502519163361968, 468502519163530825, 468502519163960555]","[0.7683357000350952, 0.7615159153938293, 0.7745478749275208, 0.7618279457092285, 0.7712498903274536]"
14,MEDQA,0.004609864205121994,0.0018625535303726792,0.11613587290048599,0.8581345081329346,0.01925721764564514,3,7.917956352233887,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163368420, 468502519163072601, 468502519163386836, 468502519163104621, 468502519163019769]","[0.760844349861145, 0.7584470510482788, 0.7570010423660278, 0.7571775317192078, 0.764912486076355]"
15,MEDQA,0.99969482421875,0.0001459368650102988,1.3416098227025941e-05,0.00013871102419216186,7.069786988722626e-06,1,6.643888473510742,False,"['TEXT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162349900, 468502519162894875, 468502519163967599, 468502519163705601, 468502519163114833]","[0.7962104678153992, 0.7814958095550537, 0.781140148639679, 0.7827980518341064, 0.7807445526123047]"
16,MEDQA,5.7315046433359385e-05,3.067853322136216e-05,2.707371095311828e-05,0.0012064509792253375,0.9986785054206848,4,8.148690462112427,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163910794, 468502519163746159, 468502519163680080, 468502519163728035, 468502519163722648]","[0.8042705059051514, 0.8214365839958191, 0.8033431172370911, 0.8003659248352051, 0.7981019020080566]"
17,MEDQA,1.0450754416524433e-05,1.0129218026122544e-05,2.8187021598569117e-05,3.7634610634995624e-05,0.9999135732650757,4,4.5818047523498535,False,"['STAT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468502519162720116, 468502519162720120, 468502519162720136, 468502519162720123, 468502519163639053]","[0.7869439125061035, 0.7831598520278931, 0.7890222668647766, 0.8044654130935669, 0.7982204556465149]"
18,MEDQA,0.9953215718269348,0.004467441234737635,6.626313552260399e-05,8.57508639455773e-05,5.8935649576596916e-05,1,10.327980995178223,False,"['TEXT', 'PBMD', 'STAT', 'PBMD', 'TEXT']","[468502519162412554, 468502519163626738, 468502519162982237, 468502519163864178, 468502519162294486]","[0.779165506362915, 0.772542417049408, 0.7629145979881287, 0.7625788450241089, 0.7595423460006714]"
19,MEDQA,2.5866067517199554e-05,2.2826723579782993e-05,0.999921441078186,2.4298920834553428e-05,5.5939299272722565e-06,4,4.470991849899292,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163213387, 468502519163792318, 468502519163874092, 468502519163814092, 468502519163190486]","[0.7771685719490051, 0.7909669876098633, 0.7860812544822693, 0.7914714217185974, 0.7746137380599976]"
20,MEDQA,2.6678779249778017e-05,2.5656730940681882e-05,0.9996079802513123,0.00022077624453231692,0.0001188674577861093,2,7.226381063461304,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519163719568, 468502519163773411, 468502519163682713, 468502519163862571, 468502519162455449]","[0.7910431623458862, 0.7781832218170166, 0.7785245180130005, 0.7968013882637024, 0.779608964920044]"
21,MEDQA,8.664081178721972e-06,5.33778529643314e-06,0.9999252557754517,1.56886235345155e-05,4.5043256250210106e-05,0,7.52909517288208,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163412025, 468502519163726626, 468502519163625781, 468502519163970065, 468502519163772036]","[0.7673711180686951, 0.7677319049835205, 0.8019141554832458, 0.7922488451004028, 0.7780909538269043]"
22,MEDQA,1.8141648752134643e-06,4.931411694997223e-06,3.134595999654266e-06,0.0011247462825849652,0.9988653659820557,3,8.974058866500854,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163861774, 468502519163892105, 468502519163661114, 468502519163618986, 468502519163634230]","[0.7944312691688538, 0.8028832674026489, 0.8129663467407227, 0.7912993431091309, 0.7920594215393066]"
23,MEDQA,1.9830027667921968e-05,0.9998118281364441,6.53924962534802e-06,6.656206824118271e-05,9.534576383884996e-05,4,4.7686684131622314,False,"['STAT', 'TEXT', 'PBMD', 'TEXT', 'TEXT']","[468502519162449531, 468502519162327191, 468502519163779848, 468502519162327160, 468502519162394786]","[0.7622460722923279, 0.7730399966239929, 0.764119565486908, 0.7644890546798706, 0.7844423651695251]"
24,MEDQA,0.999954342842102,2.144442987628281e-05,3.089362962782616e-06,1.5445843018824235e-05,5.594113645202015e-06,0,6.548198699951172,False,"['STAT', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519162696805, 468502519162391888, 468502519163860960, 468502519163667139, 468502519163984837]","[0.807234525680542, 0.8457520008087158, 0.8024951815605164, 0.8065838813781738, 0.8102521896362305]"
25,MEDQA,2.812938419083366e-06,2.4439232220174745e-06,2.2958533918426838e-06,2.3369158952846192e-05,0.9999691247940063,4,9.83213496208191,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163571851, 468502519163337122, 468502519163039382, 468502519163512994, 468502519163398806]","[0.7964509725570679, 0.8026676177978516, 0.8217096328735352, 0.7950078248977661, 0.7956146001815796]"
26,MEDQA,1.6027930769269005e-06,2.406077555860975e-06,2.190758323195041e-06,6.591693363589002e-06,0.9999872446060181,4,6.960050106048584,False,"['STAT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519162847557, 468502519163822137, 468502519162990440, 468502519163735851, 468502519163983806]","[0.7733697295188904, 0.7909684181213379, 0.7744429707527161, 0.7708510160446167, 0.7970109581947327]"
27,MEDQA,0.9999879598617554,4.222800271236338e-06,2.616489780393749e-07,5.2553600653482135e-06,2.3687764496571617e-06,0,5.473416805267334,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163054722, 468502519163169908, 468502519163341518, 468502519163842182, 468502519163375439]","[0.7985833883285522, 0.8024435043334961, 0.7910816669464111, 0.7898417711257935, 0.7966477274894714]"
28,MEDQA,3.156085028876987e-07,6.475866030086763e-07,1.855366633662925e-07,0.9999866485595703,1.212397273775423e-05,3,9.857141733169556,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162417087, 468502519163818956, 468502519163872852, 468502519163745720, 468502519163320209]","[0.7983248829841614, 0.7840217351913452, 0.7759810090065002, 0.7953141927719116, 0.7785661220550537]"
29,MEDQA,6.539676178363152e-06,1.0288355042575859e-05,2.642268100316869e-06,0.9998770952224731,0.00010350359661970288,3,7.301655054092407,False,"['TEXT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519162371928, 468502519163471076, 468502519162891132, 468502519163514743, 468502519163917567]","[0.7983263731002808, 0.8030946850776672, 0.8023806810379028, 0.7886210083961487, 0.7948269844055176]"
30,MEDQA,3.0893340863258345e-06,3.5006742109544575e-06,1.994624199141981e-06,4.6383323933696374e-05,0.9999450445175171,4,7.595059394836426,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162414993, 468502519163972368, 468502519163653304, 468502519163967599, 468502519163453434]","[0.8044171929359436, 0.7971054911613464, 0.7995322942733765, 0.801413893699646, 0.8063881397247314]"
31,MEDQA,3.2886066492210375e-06,3.2886066492210375e-06,4.936783170705894e-06,0.9999533891677856,3.508071313262917e-05,2,6.4281628131866455,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163049966, 468502519163672000, 468502519163509221, 468502519162408638, 468502519163055785]","[0.8113896250724792, 0.7988038063049316, 0.7965623736381531, 0.7937113046646118, 0.7991237640380859]"
32,MEDQA,3.187356924172491e-06,1.2606241398316342e-05,0.9999314546585083,3.4806947951437905e-05,1.805760621209629e-05,4,8.112065076828003,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519163259392, 468502519163140663, 468502519162882722, 468502519163359112, 468502519163987838]","[0.7958595156669617, 0.8000196218490601, 0.7901318073272705, 0.7987759709358215, 0.7939499616622925]"
33,MEDQA,0.9971953630447388,0.00018187632667832077,7.581734098494053e-05,0.0001906047691591084,0.0023563061840832233,1,9.617546081542969,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163029705, 468502519163883746, 468502519163397971, 468502519163087736, 468502519163839320]","[0.807746171951294, 0.8079960942268372, 0.8042535185813904, 0.805569052696228, 0.8042515516281128]"
34,MEDQA,2.812841785271303e-06,3.726410113813472e-06,2.1232444851193577e-06,5.649743980029598e-05,0.9999347925186157,1,7.400439739227295,False,"['TEXT', 'TEXT', 'STAT', 'TEXT', 'TEXT']","[468502519162352301, 468502519162353493, 468502519162753646, 468502519162353494, 468502519162329173]","[0.7753282785415649, 0.810309112071991, 0.7734373807907104, 0.7854019999504089, 0.7798159122467041]"
35,MEDQA,0.9999946355819702,4.7850917326286435e-06,2.457981054249103e-07,2.873671007819212e-07,8.233205051055847e-08,0,9.44491720199585,False,"['PBMD', 'TEXT', 'PBMD', 'TEXT', 'PBMD']","[468502519163410552, 468502519162350686, 468502519163345715, 468502519162351092, 468502519163960333]","[0.7780466079711914, 0.7809337377548218, 0.7786543965339661, 0.7918844819068909, 0.8032886981964111]"
36,MEDQA,2.5611650471546454e-06,2.726346110648592e-06,3.34038918481383e-06,0.9999517202377319,3.975158688263036e-05,4,8.155895233154297,False,"['TEXT', 'TEXT', 'TEXT', 'PBMD', 'PBMD']","[468502519162326366, 468502519162307512, 468502519162326330, 468502519163911005, 468502519163238886]","[0.7727040648460388, 0.7702703475952148, 0.7651643753051758, 0.8045427203178406, 0.7615861892700195]"
37,MEDQA,0.9998676776885986,2.7748747015721165e-05,1.553294623590773e-06,9.609893459128216e-05,6.961383405723609e-06,0,8.05262804031372,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163164647, 468502519163923753, 468502519163871094, 468502519163740362, 468502519163738005]","[0.8028876185417175, 0.822597086429596, 0.8071169257164001, 0.8152607679367065, 0.8146489262580872]"
38,MEDQA,0.9989401698112488,9.600978955859318e-05,0.00032991173793561757,0.00043706202995963395,0.00019699930271599442,4,10.734231948852539,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163603841, 468502519163146129, 468502519163937385, 468502519163953714, 468502519163552789]","[0.7728376388549805, 0.7756435871124268, 0.7782771587371826, 0.7782706618309021, 0.7788441181182861]"
39,MEDQA,0.999854326248169,7.14137131581083e-05,1.9220738977310248e-05,2.11098522413522e-05,3.399802153580822e-05,0,5.192310571670532,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519162426197, 468502519163186019, 468502519163490799, 468502519163241048, 468502519162426192]","[0.7955039143562317, 0.7936670780181885, 0.7955400347709656, 0.7933886051177979, 0.806817352771759]"
40,MEDQA,1.4908309253769403e-07,3.8069700281084806e-07,2.1691461427053582e-07,0.9999879598617554,1.1300799087621272e-05,3,10.217112064361572,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163786454, 468502519163712857, 468502519163790247, 468502519163869774, 468502519163561589]","[0.8057297468185425, 0.8119326233863831, 0.8152352571487427, 0.8104419708251953, 0.8095226287841797]"
41,MEDQA,1.805726242309902e-05,2.468135062372312e-05,0.9999123811721802,2.930982918769587e-05,1.5445195458596572e-05,2,8.443724155426025,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163979410, 468502519163658423, 468502519163683245, 468502519163521303, 468502519163898397]","[0.7760545611381531, 0.7863851189613342, 0.7784239649772644, 0.7750511169433594, 0.7839358448982239]"
42,MEDQA,2.467810372763779e-05,5.648874139296822e-05,0.9997808337211609,0.00012729933951050043,1.0781064702314325e-05,0,7.038788318634033,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163571505, 468502519163620808, 468502519163282642, 468502519163355631, 468502519163845822]","[0.8159810304641724, 0.7975707054138184, 0.7982306480407715, 0.7873985171318054, 0.8047105073928833]"
43,MEDQA,5.255283667793265e-06,8.267721568699926e-06,3.6119001833867515e-06,0.9999734163284302,9.368555765831843e-06,2,5.8411455154418945,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162484671, 468502519163721811, 468502519163735522, 468502519163351866, 468502519163467338]","[0.7506918907165527, 0.7482811808586121, 0.7540680170059204, 0.7567893266677856, 0.7504988312721252]"
44,MEDQA,0.9999343156814575,1.1658899893518537e-05,2.078423676721286e-05,8.939188774093054e-06,2.4299233700730838e-05,1,10.663538455963135,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163265053, 468502519162417561, 468502519163790247, 468502519163412848, 468502519163540611]","[0.7855486273765564, 0.7703297138214111, 0.8081257343292236, 0.7839804291725159, 0.7675197124481201]"
45,MEDQA,9.665260222391225e-06,1.3630201465275604e-05,6.250441947486252e-05,1.1658528819680214e-05,0.9999024868011475,4,4.738518476486206,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163773159, 468502519163721552, 468502519163782927, 468502519163662788, 468502519163703220]","[0.7566324472427368, 0.7516046166419983, 0.7570236921310425, 0.7544035315513611, 0.7516338229179382]"
46,MEDQA,2.5838593501248397e-05,0.00013121921801939607,0.9988594055175781,0.0007205352303571999,0.00026300729950889945,2,5.407219409942627,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163357119, 468502519163714395, 468502519163874299, 468502519163647085, 468502519163728836]","[0.770550549030304, 0.7668400406837463, 0.7737334370613098, 0.7868242263793945, 0.7654675245285034]"
47,MEDQA,0.42010968923568726,0.03613965958356857,0.08017934113740921,0.13638964295387268,0.32718175649642944,0,10.598613500595093,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162412083, 468502519163890815, 468502519163542125, 468502519163061525, 468502519163744099]","[0.8018069267272949, 0.8151060342788696, 0.8025515079498291, 0.7883509397506714, 0.7947156429290771]"
48,MEDQA,1.2605884876393247e-05,0.9999032020568848,8.6638901848346e-06,4.331671880208887e-05,3.2190251658903435e-05,1,9.500659704208374,False,"['TEXT', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468502519162373016, 468502519163983864, 468502519162981057, 468502519162722255, 468502519163020059]","[0.7849112749099731, 0.7903609275817871, 0.7845836877822876, 0.7850211262702942, 0.7840014696121216]"
49,MEDQA,6.339016636047745e-06,4.425346560310572e-06,1.2098224715373362e-06,0.9999630451202393,2.5071296477108262e-05,3,9.025928497314453,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163126009, 468502519163650911, 468502519163477007, 468502519163231246, 468502519163637273]","[0.7907322645187378, 0.7971057891845703, 0.7969340682029724, 0.8111722469329834, 0.8055011034011841]"
50,MEDQA,3.156117713842832e-07,3.689875427426159e-07,2.9648981580976397e-07,2.05804713004909e-06,0.9999970197677612,4,6.782356023788452,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162331758, 468502519163127146, 468502519163815592, 468502519163861000, 468502519163533332]","[0.7651768922805786, 0.7708920836448669, 0.7648811936378479, 0.7678484916687012, 0.7638057470321655]"
51,MEDQA,4.646669185603969e-05,4.1328330553369597e-05,2.84045199805405e-05,9.609125118004158e-05,0.9997877478599548,0,9.884910583496094,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163787733, 468502519162390966, 468502519163866973, 468502519163934562, 468502519163370442]","[0.7895933389663696, 0.8071785569190979, 0.7911714315414429, 0.7935661673545837, 0.791713297367096]"
52,MEDQA,2.9478940177796176e-06,4.637689016817603e-06,3.089366600761423e-06,0.9999555349349976,3.3736865589162335e-05,3,8.667052507400513,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162297968, 468502519163502263, 468502519163508657, 468502519163717242, 468502519163330737]","[0.8140274286270142, 0.8109965920448303, 0.8015270829200745, 0.8254268169403076, 0.808966338634491]"
53,MEDQA,1.260540375369601e-05,1.9220946342102252e-05,1.1124229786219075e-05,0.9998650550842285,9.205689275404438e-05,3,7.194928884506226,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162876558, 468502519162800381, 468502519162448655, 468502519162955775, 468502519162719566]","[0.7517393231391907, 0.754237711429596, 0.7609524726867676, 0.7698947191238403, 0.7614243030548096]"
54,MEDQA,2.3320303625951055e-06,0.99997878074646,1.933321300384705e-06,1.5206748685159255e-05,1.7061499875126174e-06,1,6.043359041213989,False,"['STAT', 'TEXT', 'STAT', 'PBMD', 'STAT']","[468502519162734385, 468502519162308132, 468502519162806028, 468502519163580936, 468502519162963379]","[0.7941153049468994, 0.8083990812301636, 0.8119669556617737, 0.780841052532196, 0.7865588068962097]"
55,MEDQA,1.602801830813405e-06,0.9999927282333374,5.539134804166679e-07,2.1233674942777725e-06,2.994428086822154e-06,1,7.970834255218506,False,"['STAT', 'STAT', 'STAT', 'STAT', 'PBMD']","[468502519162916294, 468502519162735543, 468502519162867792, 468502519162951280, 468502519163058645]","[0.7500917911529541, 0.7516343593597412, 0.7508630752563477, 0.7567526698112488, 0.7514469623565674]"
56,MEDQA,4.755625195684843e-05,2.246398253191728e-05,0.9995278120040894,0.00038834294537082314,1.383965809509391e-05,2,7.311620712280273,False,"['STAT', 'TEXT', 'STAT', 'STAT', 'STAT']","[468502519162927894, 468502519162393020, 468502519162745246, 468502519162828806, 468502519162916237]","[0.7509713768959045, 0.743070662021637, 0.7427508234977722, 0.7405424118041992, 0.7452805042266846]"
57,MEDQA,5.014467205910478e-06,0.9999415874481201,3.340355306136189e-06,1.4970432857808191e-05,3.508029840304516e-05,1,8.301928997039795,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163437797, 468502519163869174, 468502519163673192, 468502519163590912, 468502519163712661]","[0.760918140411377, 0.7648571729660034, 0.7650138139724731, 0.7649199366569519, 0.7592711448669434]"
58,MEDQA,1.2218525625939947e-05,2.2827211068943143e-05,0.9999427795410156,1.3211377336119767e-05,8.939265171648003e-06,2,9.270813226699829,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519163866903, 468502519163839139, 468502519163546717, 468502519163907109, 468502519162351219]","[0.7951570749282837, 0.7921150326728821, 0.7899010181427002, 0.7927259802818298, 0.7958855628967285]"
59,MEDQA,8.394550604862161e-06,8.346753747900948e-05,0.9995723366737366,0.00010886219388339669,0.00022688829631078988,0,7.69831919670105,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163633357, 468502519163368667, 468502519163633356, 468502519163676791, 468502519163670273]","[0.8152133226394653, 0.8051774501800537, 0.8004005551338196, 0.8095318078994751, 0.8035874366760254]"
60,MEDQA,5.862720627192175e-06,0.9999781847000122,8.851383768160304e-07,8.397959391004406e-06,6.854214461782249e-06,3,8.600281953811646,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163303661, 468502519163444080, 468502519163748761, 468502519163158628, 468502519163761927]","[0.7803570032119751, 0.7751485109329224, 0.777836799621582, 0.7762631177902222, 0.7957456111907959]"
61,MEDQA,0.9999854564666748,6.24087897449499e-06,3.8069603647272743e-07,7.527936759288423e-06,4.592070865783171e-07,0,8.047915697097778,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163188136, 468502519163903652, 468502519163970418, 468502519163000608, 468502519163702647]","[0.7930126786231995, 0.7701828479766846, 0.7824788093566895, 0.7682363390922546, 0.7707983255386353]"
62,MEDQA,1.04673461009952e-08,4.6911395656934474e-08,0.9999947547912598,4.785092187375994e-06,4.4508291807687783e-07,3,10.341607809066772,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519162914541, 468502519163258227, 468502519163120327, 468502519163473743, 468502519162435695]","[0.7910885810852051, 0.7900036573410034, 0.7820259928703308, 0.796618640422821, 0.7824437618255615]"
63,MEDQA,0.9999650716781616,1.92228690139018e-05,2.1907096652284963e-06,1.0615875908115413e-05,2.9943453228042927e-06,0,5.8927693367004395,False,"['PBMD', 'STAT', 'TEXT', 'STAT', 'PBMD']","[468502519163207280, 468502519162446441, 468502519162419331, 468502519162478571, 468502519163606892]","[0.7518270015716553, 0.7443638443946838, 0.7460410594940186, 0.7539553046226501, 0.745883047580719]"
64,MEDQA,0.99989914894104,1.2410398994688876e-05,4.784634711541003e-06,6.15652315900661e-05,2.212392610090319e-05,0,8.751482725143433,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163134358, 468502519163892607, 468502519163431579, 468502519163137296, 468502519163114322]","[0.795167088508606, 0.7864406704902649, 0.7832890748977661, 0.7852205038070679, 0.7911101579666138]"
65,MEDQA,1.9828976292046718e-05,2.2469173927675e-05,0.999758780002594,0.00012052193778799847,7.842511695344001e-05,2,6.177936792373657,False,"['PBMD', 'PBMD', 'STAT', 'TEXT', 'PBMD']","[468502519163740801, 468502519163711549, 468502519162453080, 468502519162394635, 468502519163181067]","[0.797213613986969, 0.7943521738052368, 0.7830101251602173, 0.7893587350845337, 0.7941930890083313]"
66,MEDQA,5.255191354081035e-06,9.080156814889051e-06,2.726357479332364e-06,0.9999558925628662,2.7108340873382986e-05,3,5.4982171058654785,False,"['TEXT', 'STAT', 'TEXT', 'PBMD', 'PBMD']","[468502519162417087, 468502519162478470, 468502519162417099, 468502519163941304, 468502519163479313]","[0.7581943869590759, 0.7523450255393982, 0.7615674734115601, 0.7520095705986023, 0.7509109377861023]"
67,MEDQA,1.8737168829829898e-06,6.853771537862485e-06,4.425127826834796e-06,0.9999135732650757,7.325450860662386e-05,2,10.361634731292725,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163779272, 468502519163113069, 468502519163598908, 468502519163824887, 468502519163748504]","[0.8543358445167542, 0.8198148012161255, 0.8423024415969849, 0.8318226933479309, 0.8260704278945923]"
68,MEDQA,1.862906174210366e-05,2.014281926676631e-05,1.1477031875983812e-05,0.9998372793197632,0.00011234761768719181,3,10.053516864776611,False,"['TEXT', 'TEXT', 'STAT', 'STAT', 'TEXT']","[468502519162329132, 468502519162413274, 468502519162811515, 468502519162789540, 468502519162328701]","[0.8042141199111938, 0.796851396560669, 0.7850733995437622, 0.7833600044250488, 0.781532347202301]"
