id,source,probA,probB,probC,probD,answer,time,error,sources,ids,similarity
29.0,MEDMCQA,2.2463998902821913e-05,5.38883323315531e-05,0.9995285272598267,0.00039508522604592144,0,5.325822353363037,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519163945477, 468502519163900432, 468502519163868852, 468502519163035873, 468502519162868389]","[0.7678540945053101, 0.8052822947502136, 0.7639098167419434, 0.7739335894584656, 0.773399829864502]"
30.0,MEDMCQA,9.515022611594759e-06,1.6699385014362633e-05,0.9998613595962524,0.00011235032434342429,2,8.35759687423706,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163653438, 468502519163258736, 468502519163135996, 468502519163706082, 468502519163933175]","[0.808521032333374, 0.801584005355835, 0.824560284614563, 0.802800178527832, 0.8077365159988403]"
31.0,MEDMCQA,0.9999815225601196,1.4624227333115414e-05,4.052472490911896e-07,3.4465269891370554e-06,0,4.010254383087158,False,"['TEXT', 'STAT', 'PBMD', 'TEXT', 'PBMD']","[468502519162295600, 468502519162872778, 468502519163471630, 468502519162295537, 468502519163559041]","[0.7805156707763672, 0.7351683378219604, 0.7350552082061768, 0.7344627976417542, 0.7549549341201782]"
32.0,MEDMCQA,6.65461557218805e-05,0.00023409060668200254,0.00012652929581236094,0.9995728135108948,3,4.748083591461182,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163617457, 468502519163540146, 468502519163738135, 468502519163436883, 468502519163915890]","[0.7913550734519958, 0.7899243235588074, 0.8094474077224731, 0.7967727184295654, 0.8110183477401733]"
33.0,MEDMCQA,0.005636586342006922,0.0007451580604538321,0.00019822001922875643,0.9934200644493103,3,7.211722135543823,False,"['STAT', 'TEXT', 'STAT', 'STAT', 'STAT']","[468502519162965780, 468502519162316212, 468502519162989891, 468502519162965790, 468502519162989893]","[0.7030065059661865, 0.7276537418365479, 0.7184363007545471, 0.7148649096488953, 0.6936801075935364]"
34.0,MEDMCQA,0.9999642372131348,2.8744416340487078e-05,2.090388079523109e-06,4.860298304265598e-06,0,7.541996955871582,False,"['STAT', 'PBMD', 'STAT', 'PBMD', 'STAT']","[468502519162864615, 468502519163222028, 468502519162856314, 468502519163201398, 468502519162856338]","[0.7698685526847839, 0.7342232465744019, 0.7607171535491943, 0.7507786154747009, 0.7289742231369019]"
35.0,MEDMCQA,2.8408006983227096e-05,4.101174636161886e-05,0.9999104738235474,2.0144292648183182e-05,2,3.791494131088257,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163971269, 468502519163248117, 468502519163688324, 468502519163893697, 468502519163914146]","[0.7358490228652954, 0.754604697227478, 0.7396042943000793, 0.7563686370849609, 0.7764133214950562]"
36.0,MEDMCQA,0.00025019480381160975,0.9996981620788574,1.873313294709078e-06,4.9847018090076745e-05,0,6.718659400939941,False,"['STAT', 'STAT', 'PBMD', 'STAT', 'TEXT']","[468502519162878303, 468502519162917603, 468502519163529920, 468502519162880447, 468502519162296487]","[0.7585874199867249, 0.7405235767364502, 0.7623656392097473, 0.747972309589386, 0.7377278804779053]"
37.0,MEDMCQA,0.999956488609314,3.33438474626746e-05,5.337951733963564e-06,4.784908924193587e-06,0,2.875319480895996,False,"['STAT', 'TEXT', 'STAT', 'STAT', 'PBMD']","[468502519162871235, 468502519162384580, 468502519162985287, 468502519162886703, 468502519163052471]","[0.8116450905799866, 0.8127676248550415, 0.8336039781570435, 0.8200618624687195, 0.814361572265625]"
38.0,MEDMCQA,2.5215611003659433e-06,3.7558538679149933e-06,1.101588395613362e-06,0.9999926090240479,3,4.101513624191284,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'STAT']","[468502519162852830, 468502519162485079, 468502519162871252, 468502519163056084, 468502519162485088]","[0.7471824884414673, 0.7589165568351746, 0.7638739943504333, 0.7539681196212769, 0.7665407657623291]"
39.0,MEDMCQA,0.9998835325241089,9.842745930654928e-05,2.8126976303610718e-06,1.5086971870914567e-05,0,4.9396891593933105,False,"['TEXT', 'TEXT', 'PBMD', 'TEXT', 'TEXT']","[468502519162335838, 468502519162327135, 468502519163556557, 468502519162306543, 468502519162327151]","[0.7775683403015137, 0.7774186730384827, 0.7601117491722107, 0.7608344554901123, 0.7724552750587463]"
40.0,MEDMCQA,3.187545871696784e-06,0.999990701675415,5.71495490930829e-07,5.507584774022689e-06,1,6.8023316860198975,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'TEXT']","[468502519162906058, 468502519162990065, 468502519162436150, 468502519163922443, 468502519162328222]","[0.7870899438858032, 0.8100010752677917, 0.7713147401809692, 0.7707514762878418, 0.7771214246749878]"
41.0,MEDMCQA,7.002157644819818e-07,1.0188080068473937e-06,5.122888637743017e-07,0.9999977350234985,3,4.399294137954712,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162980842, 468502519162481143, 468502519162799160, 468502519162980836, 468502519162980840]","[0.8061545491218567, 0.7649490833282471, 0.7843399047851562, 0.7510508894920349, 0.77549147605896]"
42.0,MEDMCQA,0.00025306051247753203,0.0002779326168820262,0.9993683695793152,0.00010066052345791832,2,5.272197246551514,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163793488, 468502519163637124, 468502519163963678, 468502519163552102, 468502519163936043]","[0.7296832203865051, 0.7362924218177795, 0.7250794768333435, 0.7167044281959534, 0.7182931303977966]"
43.0,MEDMCQA,3.844906586891739e-06,0.9999887943267822,1.9033668650081381e-06,5.507574314833619e-06,1,4.2889626026153564,False,"['STAT', 'TEXT', 'STAT', 'STAT', 'STAT']","[468502519162722759, 468502519162296614, 468502519162991017, 468502519162722748, 468502519162843899]","[0.7699329853057861, 0.7660170197486877, 0.7583739161491394, 0.7738173007965088, 0.7603780627250671]"
44.0,MEDMCQA,1.3496946849045344e-06,2.994428541569505e-06,2.7693938591255574e-06,0.999992847442627,3,5.912478446960449,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519163415232, 468502519163282862, 468502519163115383, 468502519163577612, 468502519162887737]","[0.7793657779693604, 0.7764729261398315, 0.7735303640365601, 0.773764431476593, 0.7744401097297668]"
45.0,MEDMCQA,3.4254899219376966e-05,0.00013548076094593853,0.9995691180229187,0.0002611459931358695,2,5.819954872131348,False,"['TEXT', 'TEXT', 'TEXT', 'PBMD', 'STAT']","[468502519162399043, 468502519162306308, 468502519162342947, 468502519163483169, 468502519162478541]","[0.8121219873428345, 0.7686303853988647, 0.7955722212791443, 0.7903019785881042, 0.7789644598960876]"
46.0,MEDMCQA,1.2656191756832413e-05,5.682352366420673e-06,1.9637684545159573e-06,0.9999797344207764,0,6.53615665435791,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163076363, 468502519163088675, 468502519163276492, 468502519163730665, 468502519163069230]","[0.7509155869483948, 0.7727714776992798, 0.7687525749206543, 0.7687805891036987, 0.7920044660568237]"
47.0,MEDMCQA,0.009779706597328186,0.5256757140159607,0.4358004629611969,0.028744155541062355,0,5.595539093017578,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162970943, 468502519162456377, 468502519162963071, 468502519162765467, 468502519162765468]","[0.7447744011878967, 0.7647715210914612, 0.7449893951416016, 0.7349829077720642, 0.7530436515808105]"
48.0,MEDMCQA,9.665505058364943e-05,0.9997785687446594,5.8281755627831444e-05,6.6559856350068e-05,1,7.554275274276733,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519162400982, 468502519162351823, 468502519162400933, 468502519162351896, 468502519162319726]","[0.7971083521842957, 0.7880641222000122, 0.750127911567688, 0.7732450366020203, 0.7467129230499268]"
49.0,MEDMCQA,3.169135743519291e-05,0.999908447265625,8.397373676416464e-06,5.1440150855341926e-05,1,5.1207075119018555,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163236795, 468502519163533022, 468502519163238007, 468502519163981716, 468502519163328055]","[0.7939907312393188, 0.7825708389282227, 0.7794405817985535, 0.7847973704338074, 0.788713276386261]"
50.0,MEDMCQA,5.144158785697073e-05,0.9999363422393799,5.203242494644655e-07,1.1658923540380783e-05,1,6.689112186431885,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162899033, 468502519162937567, 468502519162837986, 468502519162892184, 468502519162696770]","[0.7368244528770447, 0.7539352178573608, 0.7440075278282166, 0.7277382016181946, 0.7122727036476135]"
51.0,MEDMCQA,0.99951171875,0.00022599003568757325,5.679692549165338e-06,0.00025658091180957854,0,4.964785099029541,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'STAT']","[468502519163665464, 468502519163268657, 468502519162767829, 468502519163282510, 468502519162705036]","[0.7071386575698853, 0.6612089276313782, 0.6619715094566345, 0.679936945438385, 0.6772304773330688]"
52.0,MEDMCQA,0.9997310042381287,0.00011211648961761966,3.965934411098715e-06,0.0001529460569145158,0,5.257400274276733,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162980841, 468502519162980840, 468502519162711172, 468502519162741286, 468502519162420351]","[0.766939640045166, 0.7496688961982727, 0.7557570338249207, 0.751831591129303, 0.7563494443893433]"
53.0,MEDMCQA,7.071783329593018e-06,9.818199032451957e-06,6.048816885595443e-06,0.9999771118164062,3,6.865708351135254,False,"['TEXT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468502519162334993, 468502519162719041, 468502519162816409, 468502519162364085, 468502519162387792]","[0.786926805973053, 0.7965932488441467, 0.7983444333076477, 0.784551203250885, 0.8054215908050537]"
54.0,MEDMCQA,8.530207196599804e-06,8.332604920724407e-06,5.093619165563723e-06,0.9999780654907227,3,5.049373626708984,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519163669895, 468502519163702554, 468502519163984896, 468502519163456174, 468502519162303624]","[0.7700440883636475, 0.7656042575836182, 0.7919360995292664, 0.7654469609260559, 0.7669972777366638]"
55.0,MEDMCQA,0.9991557598114014,0.00020171451615169644,2.1427304091048427e-05,0.000621059094555676,0,7.172070264816284,False,"['STAT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468502519162930009, 468502519162759886, 468502519162831201, 468502519162418763, 468502519162390825]","[0.8049741983413696, 0.767819881439209, 0.7785156965255737, 0.7837924361228943, 0.8187153339385986]"
56.0,MEDMCQA,2.7264034088148037e-06,8.800937393971253e-06,0.9999727010726929,1.5689369320170954e-05,2,6.136613368988037,False,"['PBMD', 'STAT', 'STAT', 'STAT', 'PBMD']","[468502519163103898, 468502519162467444, 468502519162467469, 468502519162458338, 468502519163102787]","[0.7709992527961731, 0.8040518164634705, 0.7707532048225403, 0.7707003355026245, 0.7824127674102783]"
57.0,MEDMCQA,1.5689258361817338e-05,0.9999656677246094,8.139480087265838e-06,1.0451298294356093e-05,1,5.421485424041748,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163527308, 468502519163434236, 468502519163323992, 468502519163433058, 468502519163915971]","[0.744331955909729, 0.7384016513824463, 0.739176869392395, 0.7430319786071777, 0.7387217283248901]"
58.0,MEDMCQA,2.9944135349069256e-06,7.071859272400616e-06,2.123357035088702e-06,0.9999878406524658,2,6.50408935546875,False,"['TEXT', 'PBMD', 'PBMD', 'STAT', 'STAT']","[468502519162343942, 468502519163507213, 468502519163425847, 468502519162972285, 468502519162718591]","[0.7760170698165894, 0.7457317113876343, 0.7475094199180603, 0.7516152858734131, 0.7431137561798096]"
59.0,MEDMCQA,0.9999872446060181,1.0289488272974268e-05,1.55348038788361e-06,9.132439799941494e-07,0,4.806554079055786,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519162408930, 468502519162306046, 468502519162408931, 468502519162298706, 468502519162409136]","[0.7060213685035706, 0.7096150517463684, 0.7066624760627747, 0.7376478314399719, 0.7329910397529602]"
60.0,MEDMCQA,0.5128950476646423,0.004873543046414852,0.48182031512260437,0.0004111344169359654,2,4.22871208190918,False,"['PBMD', 'TEXT', 'TEXT', 'TEXT', 'PBMD']","[468502519163693650, 468502519162298420, 468502519162298422, 468502519162298452, 468502519163804562]","[0.7718658447265625, 0.7554168701171875, 0.7576768398284912, 0.7534418702125549, 0.766949474811554]"
61.0,MEDMCQA,0.9998615980148315,0.00010350199590902776,8.663529115437996e-06,2.6271827664459124e-05,0,5.38362979888916,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163194977, 468502519163434591, 468502519163182723, 468502519163434790, 468502519163549312]","[0.7507760524749756, 0.7535246014595032, 0.7617136836051941, 0.7551001310348511, 0.7613276839256287]"
62.0,MEDMCQA,0.0002034030039794743,0.9996787309646606,4.068316047778353e-05,7.72030689404346e-05,0,5.014089107513428,False,"['STAT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162868391, 468502519162868392, 468502519163927077, 468502519163742147, 468502519163617022]","[0.7671974897384644, 0.7345353364944458, 0.7979058623313904, 0.725623607635498, 0.7141327857971191]"
63.0,MEDMCQA,4.4508286123345897e-07,1.8162158994528e-06,3.1381398457597243e-06,0.9999946355819702,3,6.570796012878418,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163113845, 468502519163119270, 468502519163115764, 468502519163118695, 468502519163614154]","[0.8006373643875122, 0.7967808842658997, 0.8103939294815063, 0.8238208293914795, 0.8007519245147705]"
64.0,MEDMCQA,0.9999407529830933,3.2191463105846196e-05,3.5006592042918783e-06,2.355177821300458e-05,0,3.548842430114746,False,"['STAT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468502519162820234, 468502519162820231, 468502519162820229, 468502519162820227, 468502519162383299]","[0.8072289228439331, 0.8611335158348083, 0.855708122253418, 0.8343008756637573, 0.7971178293228149]"
65.0,MEDMCQA,3.632676452980377e-07,3.989714798535715e-07,2.309069770944916e-07,0.9999990463256836,3,7.0109052658081055,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163099126, 468502519163116865, 468502519163928154, 468502519162354488, 468502519163957533]","[0.8058279156684875, 0.8106456398963928, 0.8070884943008423, 0.7994992733001709, 0.7899289131164551]"
66.0,MEDMCQA,7.6314463512972e-05,7.520471990574151e-05,2.7856043743668124e-05,0.9998206496238708,1,6.166003465652466,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519162297098, 468502519162297091, 468502519162297092, 468502519162333524, 468502519162297096]","[0.8076214790344238, 0.8425205945968628, 0.8430325984954834, 0.8477833271026611, 0.821453869342804]"
67.0,MEDMCQA,0.9998944997787476,6.126506923465058e-05,3.089177880610805e-06,4.109126894036308e-05,1,6.809404611587524,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519163530652, 468502519163114058, 468502519163184586, 468502519163632945, 468502519162328219]","[0.7803729772567749, 0.771396815776825, 0.7672230005264282, 0.7843684554100037, 0.7687801122665405]"
68.0,MEDMCQA,0.0007235510274767876,0.5615566372871399,0.0003790570190176368,0.43734073638916016,0,5.213454961776733,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519162816260, 468502519163733360, 468502519163002893, 468502519163758511, 468502519162326036]","[0.7255198359489441, 0.7265224456787109, 0.7269717454910278, 0.7272010445594788, 0.7322145104408264]"
69.0,MEDMCQA,2.8128231406299165e-06,5.56211598450318e-05,0.9999281167984009,1.3419228707789443e-05,2,3.860766887664795,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'PBMD']","[468502519162294463, 468502519162344172, 468502519162344465, 468502519162411121, 468502519163229664]","[0.7596874237060547, 0.7654359340667725, 0.7587155103683472, 0.7576384544372559, 0.7558194994926453]"
70.0,MEDMCQA,0.25,0.25,0.25,0.25,2,10.333293199539185,True,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162783114, 468502519163745931, 468502519163874410, 468502519163571693, 468502519163435829]","[0.6797857284545898, 0.7019926309585571, 0.6864951252937317, 0.6867793798446655, 0.6825827360153198]"
71.0,MEDMCQA,0.00030942089506424963,0.0009833375224843621,0.0013867281377315521,0.9973204731941223,3,6.278144836425781,False,"['TEXT', 'PBMD', 'STAT', 'TEXT', 'PBMD']","[468502519162371430, 468502519163642425, 468502519162929758, 468502519162371425, 468502519163234804]","[0.7234230637550354, 0.7303650379180908, 0.7275263071060181, 0.7239304780960083, 0.7252125144004822]"
