id,source,probA,probB,probC,probD,answer,time,error,sources,ids,similarity
15.0,MEDMCQA,0.00017947942251339555,4.0047270886134356e-05,0.9995500445365906,0.00023045612033456564,2,0.11617708206176758,False,"['TEXT', 'TEXT', 'TEXT', 'PBMD', 'TEXT']","[468502519162299544, 468502519162299536, 468502519162297153, 468502519163775836, 468502519162297154]","[0.8406632542610168, 0.8347001075744629, 0.813718855381012, 0.8022269606590271, 0.8007798790931702]"
16.0,MEDMCQA,0.9843754172325134,0.007515799254179001,0.0035502121318131685,0.0045585623010993,3,0.1601393222808838,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163115287, 468502519163670397, 468502519163351751, 468502519163120586, 468502519163433244]","[0.7877809405326843, 0.7859329581260681, 0.7751376628875732, 0.7633273601531982, 0.757560133934021]"
17.0,MEDMCQA,0.9646302461624146,0.015591795556247234,0.017667818814516068,0.002110120141878724,0,0.09164738655090332,False,"['STAT', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519162963708, 468502519163119326, 468502519163902629, 468502519162963710, 468502519163885882]","[0.8275901675224304, 0.8272069692611694, 0.8252988457679749, 0.8209508657455444, 0.8181571364402771]"
18.0,MEDMCQA,0.009550131857395172,0.002414651680737734,0.974139928817749,0.013895358890295029,2,0.07870650291442871,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'TEXT']","[468502519162767372, 468502519162868103, 468502519162767370, 468502519163117315, 468502519162298341]","[0.8023107051849365, 0.7880839705467224, 0.7868649363517761, 0.7799215316772461, 0.774003803730011]"
19.0,MEDMCQA,0.9444488883018494,0.022211309522390366,0.008171084336936474,0.025168709456920624,0,0.09163713455200195,False,"['STAT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468502519162694716, 468502519162694699, 468502519162437613, 468502519162797365, 468502519162360252]","[0.8082062602043152, 0.7990073561668396, 0.787500262260437, 0.7826321721076965, 0.7818677425384521]"
20.0,MEDMCQA,0.09214222431182861,0.11831295490264893,0.3216079771518707,0.46793681383132935,3,0.0935966968536377,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163159211, 468502519163153491, 468502519163897827, 468502519163930775, 468502519163146181]","[0.774266242980957, 0.7727633118629456, 0.7444718480110168, 0.7393891215324402, 0.7393027544021606]"
21.0,MEDMCQA,0.7466549873352051,0.12974917888641357,0.022547027096152306,0.10104876011610031,0,0.0621180534362793,False,"['STAT', 'PBMD', 'PBMD', 'STAT', 'TEXT']","[468502519162958183, 468502519163436041, 468502519163432765, 468502519162806076, 468502519162399115]","[0.7117168307304382, 0.7076160311698914, 0.696275532245636, 0.6823734641075134, 0.6788643598556519]"
22.0,MEDMCQA,0.9997320771217346,0.00020341385970823467,5.143107773619704e-05,1.300381245528115e-05,0,0.14432787895202637,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163960062, 468502519163580589, 468502519163690295, 468502519163549597, 468502519163560352]","[0.8569070100784302, 0.8464158773422241, 0.8393512964248657, 0.8304218053817749, 0.8292478322982788]"
23.0,MEDMCQA,0.010900531895458698,0.981234610080719,0.00037299570976756513,0.007491818629205227,1,0.18343496322631836,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163008035, 468502519163366850, 468502519163863627, 468502519163953230, 468502519163651942]","[0.8122717142105103, 0.7759968042373657, 0.7736936807632446, 0.7695437073707581, 0.7652722597122192]"
24.0,MEDMCQA,0.41605132818222046,0.2523478865623474,0.13507208228111267,0.19652873277664185,2,0.10228180885314941,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163639392, 468502519163766972, 468502519163431928, 468502519163906302, 468502519163133224]","[0.6956796050071716, 0.6935068368911743, 0.6785205602645874, 0.6770856380462646, 0.6765508055686951]"
25.0,MEDMCQA,0.0005521950079128146,0.0006257189670577645,0.00043004992767237127,0.9983920454978943,3,0.11595511436462402,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163434278, 468502519163119211, 468502519163116896, 468502519163039812, 468502519163735385]","[0.7833683490753174, 0.7593361735343933, 0.7571179270744324, 0.7529958486557007, 0.7472529411315918]"
26.0,MEDMCQA,0.9997853636741638,0.0002034247008850798,1.0127919267688412e-05,1.0674748409655876e-06,0,0.11377835273742676,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519163904628, 468502519163607099, 468502519163044007, 468502519163170915, 468502519162921547]","[0.7726644277572632, 0.7668499946594238, 0.764559268951416, 0.76048344373703, 0.7599343061447144]"
27.0,MEDMCQA,0.6482852101325989,0.3470020890235901,0.0020633498206734657,0.002649393631145358,0,0.09239554405212402,False,"['STAT', 'PBMD', 'STAT', 'STAT', 'STAT']","[468502519162929051, 468502519163923809, 468502519162830151, 468502519162929050, 468502519162830150]","[0.7879230976104736, 0.7867269515991211, 0.775852382183075, 0.7745324373245239, 0.7665485739707947]"
28.0,MEDMCQA,0.00020333459542598575,0.0001583571283845231,0.9993425011634827,0.0002958500699605793,2,0.0931696891784668,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162932658, 468502519163376540, 468502519163772915, 468502519163944163, 468502519163493644]","[0.8043723106384277, 0.7860223650932312, 0.7808343768119812, 0.7787433862686157, 0.7755269408226013]"
29.0,MEDMCQA,0.15423241257667542,0.044188328087329865,0.4750692844390869,0.3265100419521332,0,0.1166527271270752,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519163900432, 468502519163127024, 468502519162868389, 468502519163624967, 468502519163120416]","[0.8052822947502136, 0.7919245958328247, 0.773399829864502, 0.7712793350219727, 0.7704228162765503]"
30.0,MEDMCQA,0.00017933636263478547,3.53134200850036e-05,0.9987533092498779,0.0010320093715563416,2,0.13094353675842285,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163135996, 468502519163364211, 468502519163653438, 468502519163933175, 468502519163241936]","[0.8245603442192078, 0.8122073411941528, 0.808521032333374, 0.8077365159988403, 0.8073060512542725]"
31.0,MEDMCQA,0.9968427419662476,0.0019243592396378517,0.00020282596233300865,0.0010300352005288005,0,0.1302812099456787,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162295600, 468502519163559041, 468502519163058211, 468502519163658165, 468502519163258434]","[0.7805156111717224, 0.7549549341201782, 0.7495351433753967, 0.7477362751960754, 0.746834933757782]"
32.0,MEDMCQA,0.007201771717518568,0.03227610141038895,0.017276152968406677,0.9432459473609924,3,0.15906810760498047,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519163915890, 468502519163721862, 468502519163738135, 468502519163436883, 468502519162474650]","[0.8110184669494629, 0.8104040622711182, 0.8094475269317627, 0.7967727780342102, 0.7964931130409241]"
33.0,MEDMCQA,0.3030892014503479,0.1263463795185089,0.26747527718544006,0.3030892014503479,3,0.1468815803527832,False,"['TEXT', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468502519162316212, 468502519163754499, 468502519162989891, 468502519162965790, 468502519163021916]","[0.7276536822319031, 0.7205463647842407, 0.7184363007545471, 0.7148649096488953, 0.7148562073707581]"
34.0,MEDMCQA,0.8683552742004395,0.10371024906635284,0.02042175829410553,0.007512744981795549,0,0.09198904037475586,False,"['STAT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519162864615, 468502519163883397, 468502519162856314, 468502519163201398, 468502519163517355]","[0.7698684334754944, 0.7670090198516846, 0.7607171535491943, 0.7507786154747009, 0.7491112351417542]"
35.0,MEDMCQA,0.12434125691652298,0.024484245106577873,0.8108068108558655,0.040367692708969116,2,0.1338200569152832,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163914146, 468502519163434791, 468502519163893697, 468502519163248117, 468502519163134520]","[0.7764134407043457, 0.7593320608139038, 0.7563686370849609, 0.754604697227478, 0.7536556720733643]"
36.0,MEDMCQA,0.22259771823883057,0.7769423723220825,0.00023000968212727457,0.00023000968212727457,0,0.09279942512512207,False,"['STAT', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519162927803, 468502519163698523, 468502519163529920, 468502519162878303, 468502519163906130]","[0.7707695960998535, 0.7700897455215454, 0.7623656392097473, 0.7585874795913696, 0.7512649893760681]"
37.0,MEDMCQA,0.9951884746551514,0.004608636721968651,0.00015769887249916792,4.518148853094317e-05,0,0.1136465072631836,False,"['STAT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468502519162985287, 468502519162985299, 468502519162886703, 468502519162333181, 468502519162388979]","[0.8336040377616882, 0.8253967761993408, 0.8200619220733643, 0.8158251047134399, 0.8145161271095276]"
38.0,MEDMCQA,0.08831430971622467,0.21185500919818878,0.0472712479531765,0.6525593996047974,3,0.08719730377197266,False,"['PBMD', 'STAT', 'STAT', 'PBMD', 'STAT']","[468502519163193520, 468502519162485088, 468502519162871252, 468502519163046082, 468502519162485079]","[0.78337562084198, 0.7665407657623291, 0.7638740539550781, 0.759782075881958, 0.7589166164398193]"
39.0,MEDMCQA,0.9980691075325012,0.0017003302928060293,0.00017921350081451237,5.134552702656947e-05,0,0.11395001411437988,False,"['PBMD', 'TEXT', 'TEXT', 'PBMD', 'PBMD']","[468502519163085371, 468502519162335838, 468502519162327135, 468502519163420597, 468502519163175240]","[0.7799640893936157, 0.7775683403015137, 0.7774186730384827, 0.774249792098999, 0.773293137550354]"
40.0,MEDMCQA,6.603934161830693e-05,0.9997401833534241,3.534831557772122e-05,0.00015842015272937715,1,0.08711099624633789,False,"['STAT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519162990065, 468502519163851706, 468502519162906058, 468502519163864451, 468502519163642165]","[0.8100011348724365, 0.7973468899726868, 0.7870898842811584, 0.7861177325248718, 0.7841284871101379]"
41.0,MEDMCQA,0.0001794953568605706,0.00012336522922851145,5.827360655530356e-05,0.9996387958526611,3,0.10721874237060547,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162980842, 468502519162980841, 468502519162799156, 468502519162980851, 468502519162799160]","[0.8061546087265015, 0.8014183044433594, 0.7882934808731079, 0.7866536974906921, 0.7843399047851562]"
42.0,MEDMCQA,0.31483006477355957,0.2163793295621872,0.1909540891647339,0.27783656120300293,2,0.13527441024780273,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163710834, 468502519163637124, 468502519163863873, 468502519163807715, 468502519163793488]","[0.7415401339530945, 0.7362924218177795, 0.734958827495575, 0.7330082654953003, 0.7296831607818604]"
43.0,MEDMCQA,1.3006892913836055e-05,0.9999688863754272,1.6701180356903933e-05,1.3709164932151907e-06,1,0.13413500785827637,False,"['PBMD', 'PBMD', 'STAT', 'STAT', 'STAT']","[468502519163914709, 468502519163880655, 468502519162722748, 468502519162722759, 468502519162932673]","[0.7854313850402832, 0.7740875482559204, 0.7738173007965088, 0.7699329257011414, 0.7674217224121094]"
44.0,MEDMCQA,3.535463474690914e-05,2.429886080790311e-05,2.144366953871213e-05,0.9999189376831055,3,0.10265612602233887,False,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519163354384, 468502519162887739, 468502519163403451, 468502519163369489, 468502519163449068]","[0.8097678422927856, 0.7956233024597168, 0.7892056703567505, 0.7878168821334839, 0.7801761031150818]"
45.0,MEDMCQA,0.008395212702453136,0.007408748846501112,0.9703546166419983,0.013841364532709122,2,0.1606764793395996,False,"['TEXT', 'TEXT', 'PBMD', 'STAT', 'TEXT']","[468502519162399043, 468502519162342947, 468502519163483169, 468502519162986729, 468502519162342948]","[0.8121218681335449, 0.7955721616744995, 0.7903019189834595, 0.7845704555511475, 0.7824921607971191]"
46.0,MEDMCQA,0.9935414791107178,0.004060376901179552,0.0007055877358652651,0.001692616962827742,0,0.13317298889160156,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163069230, 468502519163088675, 468502519163730665, 468502519163276492, 468502519163666376]","[0.7920045256614685, 0.7727714776992798, 0.7687806487083435, 0.7687525749206543, 0.7673416137695312]"
47.0,MEDMCQA,0.42439550161361694,0.1377810388803482,0.33051955699920654,0.10730398446321487,0,0.0870218276977539,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162949860, 468502519162456377, 468502519162962139, 468502519162765468, 468502519162785700]","[0.7703724503517151, 0.7647715210914612, 0.7568323016166687, 0.753043532371521, 0.7524662017822266]"
48.0,MEDMCQA,0.727215588092804,0.2083507627248764,0.05267932265996933,0.011754345148801804,1,0.08790326118469238,False,"['TEXT', 'TEXT', 'TEXT', 'STAT', 'PBMD']","[468502519162400982, 468502519162351823, 468502519162400939, 468502519162801938, 468502519163103637]","[0.7971084117889404, 0.788064181804657, 0.7734583616256714, 0.7703887224197388, 0.7597336769104004]"
49.0,MEDMCQA,0.11825208365917206,0.8737713098526001,0.005195634439587593,0.002781022572889924,1,0.16149544715881348,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163416514, 468502519163775259, 468502519163236795, 468502519163328055, 468502519163104308]","[0.7996012568473816, 0.7951021194458008, 0.7939907312393188, 0.7887132167816162, 0.78838050365448]"
50.0,MEDMCQA,0.38258859515190125,0.38258859515190125,0.07533616572618484,0.15948665142059326,1,0.1006312370300293,False,"['STAT', 'PBMD', 'STAT', 'STAT', 'STAT']","[468502519162937567, 468502519163633437, 468502519162837986, 468502519162467733, 468502519162899033]","[0.7539352178573608, 0.7451830506324768, 0.7440076470375061, 0.737326979637146, 0.7368244528770447]"
51.0,MEDMCQA,0.616635799407959,0.2912781238555908,0.027093086391687393,0.06499293446540833,0,0.11580753326416016,False,"['PBMD', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468502519163665464, 468502519163282510, 468502519162987215, 468502519162705036, 468502519163655325]","[0.7071386575698853, 0.679936945438385, 0.677578866481781, 0.6772304773330688, 0.6731935143470764]"
52.0,MEDMCQA,0.25703269243240356,0.15589819848537445,0.3300364911556244,0.25703269243240356,0,0.10111689567565918,False,"['STAT', 'PBMD', 'STAT', 'PBMD', 'STAT']","[468502519162980841, 468502519163788777, 468502519162741268, 468502519163725353, 468502519162980838]","[0.766939640045166, 0.7646260857582092, 0.763107419013977, 0.7624027729034424, 0.7621176838874817]"
53.0,MEDMCQA,0.5113041400909424,0.24152296781539917,0.10068175941705704,0.14649109542369843,3,0.13315343856811523,False,"['TEXT', 'TEXT', 'STAT', 'STAT', 'PBMD']","[468502519162387792, 468502519162358298, 468502519162816409, 468502519162719041, 468502519163638053]","[0.8054215908050537, 0.7994961738586426, 0.7983444929122925, 0.7965933084487915, 0.7963405847549438]"
54.0,MEDMCQA,0.27020546793937683,0.27020546793937683,0.11263839155435562,0.3469506800174713,3,0.1017608642578125,False,"['PBMD', 'TEXT', 'PBMD', 'TEXT', 'TEXT']","[468502519163984896, 468502519162366151, 468502519163736994, 468502519162366254, 468502519162366471]","[0.7919359803199768, 0.7726286053657532, 0.7715833783149719, 0.7711629867553711, 0.7701057195663452]"
55.0,MEDMCQA,0.9319813251495361,0.011731913313269615,0.028143398463726044,0.028143398463726044,0,0.10111451148986816,False,"['STAT', 'TEXT', 'STAT', 'STAT', 'STAT']","[468502519162738894, 468502519162390825, 468502519162727108, 468502519162963015, 468502519162930009]","[0.8417248725891113, 0.8187152743339539, 0.8138488531112671, 0.8055238127708435, 0.8049740791320801]"
56.0,MEDMCQA,0.004059550818055868,0.00013891019625589252,0.9933393597602844,0.002462242264300585,2,0.14701032638549805,False,"['STAT', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519162467444, 468502519163949600, 468502519163102787, 468502519162383566, 468502519163672081]","[0.8040517568588257, 0.7909461259841919, 0.7824128270149231, 0.7792822122573853, 0.7776415944099426]"
57.0,MEDMCQA,0.00026115577202290297,0.9996065497398376,0.00012336124200373888,8.936259291658644e-06,1,0.08852386474609375,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163542553, 468502519163642615, 468502519163670712, 468502519163527308, 468502519163433058]","[0.7588462233543396, 0.7570289969444275, 0.7474312782287598, 0.7443320155143738, 0.7430319786071777]"
58.0,MEDMCQA,0.3942759037017822,0.16435864567756653,0.04708954319357872,0.3942759037017822,2,0.14310503005981445,False,"['TEXT', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519162343942, 468502519163050429, 468502519162382218, 468502519163485401, 468502519163925165]","[0.7760170698165894, 0.757989764213562, 0.7551105618476868, 0.7535847425460815, 0.7535732388496399]"
59.0,MEDMCQA,0.9999992847442627,6.475947884609923e-07,1.1253509768494041e-07,4.139934617342078e-08,0,0.18994927406311035,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'PBMD']","[468502519162409137, 468502519162298706, 468502519162409136, 468502519162409135, 468502519163734175]","[0.7525119185447693, 0.7376478314399719, 0.732991099357605, 0.7278468608856201, 0.7250693440437317]"
60.0,MEDMCQA,0.04652983322739601,0.5002428293228149,0.011764584109187126,0.44146275520324707,2,0.2185378074645996,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163844668, 468502519163693650, 468502519163804562, 468502519163320531, 468502519163471626]","[0.7769835591316223, 0.7718658447265625, 0.7669494152069092, 0.7627624273300171, 0.7606991529464722]"
61.0,MEDMCQA,0.735141932964325,0.14475803077220917,0.08780018240213394,0.03229988366365433,0,0.11421322822570801,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163149328, 468502519163074881, 468502519163182723, 468502519163549312, 468502519163196138]","[0.7642353773117065, 0.7619926333427429, 0.7617138028144836, 0.7613277435302734, 0.755513608455658]"
62.0,MEDMCQA,0.017893299460411072,0.9769410490989685,0.0027440262492746115,0.002421594923362136,0,0.10653996467590332,False,"['PBMD', 'STAT', 'PBMD', 'STAT', 'PBMD']","[468502519163927077, 468502519162868391, 468502519163617039, 468502519162868418, 468502519163519765]","[0.7979058623313904, 0.7671974897384644, 0.7632355690002441, 0.7427947521209717, 0.7411699295043945]"
63.0,MEDMCQA,0.004033466335386038,0.0031412665266543627,0.005868658423423767,0.9869565963745117,3,0.10171389579772949,False,"['PBMD', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519163118695, 468502519162713156, 468502519163115764, 468502519163118029, 468502519163901646]","[0.8238208293914795, 0.8132021427154541, 0.8103939294815063, 0.8054530620574951, 0.8052627444267273]"
64.0,MEDMCQA,0.9981933236122131,0.0017005419358611107,8.466500003123656e-05,2.1406664018286392e-05,0,0.10155010223388672,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'STAT']","[468502519162820231, 468502519162820229, 468502519162820227, 468502519163120974, 468502519162820243]","[0.8611335754394531, 0.8557081818580627, 0.8343009352684021, 0.819865345954895, 0.8106890916824341]"
65.0,MEDMCQA,0.02583991177380085,0.0024034862872213125,0.002121069235727191,0.969635546207428,3,0.15962433815002441,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163976871, 468502519163116865, 468502519163928154, 468502519163099126, 468502519163973273]","[0.811455249786377, 0.8106456398963928, 0.8070885539054871, 0.8058279156684875, 0.8033976554870605]"
66.0,MEDMCQA,0.7575048804283142,0.14916156232357025,0.02287466637790203,0.07045893371105194,1,0.1322643756866455,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519162297059, 468502519162297058, 468502519162333524, 468502519162297092, 468502519162297091]","[0.8593700528144836, 0.8536762595176697, 0.8477833271026611, 0.8430326581001282, 0.8425205945968628]"
67.0,MEDMCQA,0.22381338477134705,0.2873820662498474,0.11979866772890091,0.36900588870048523,1,0.14706110954284668,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163632945, 468502519163530652, 468502519163121298, 468502519163418191, 468502519163697093]","[0.7843684554100037, 0.7803729176521301, 0.77569580078125, 0.7741554975509644, 0.773851752281189]"
68.0,MEDMCQA,0.15372583270072937,0.607997477054596,0.06408245861530304,0.17419420182704926,0,0.20198965072631836,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163726666, 468502519163815190, 468502519163419665, 468502519163629371, 468502519163651836]","[0.7462267875671387, 0.7431508898735046, 0.7422851324081421, 0.7412928342819214, 0.7404357194900513]"
69.0,MEDMCQA,0.0007095189648680389,0.00020328059326857328,0.9990770816802979,1.0120744263986126e-05,2,0.16223478317260742,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'STAT']","[468502519163079780, 468502519163466855, 468502519163571064, 468502519162344172, 468502519162426915]","[0.7809876799583435, 0.7664302587509155, 0.7659304141998291, 0.765436053276062, 0.7621755599975586]"
70.0,MEDMCQA,0.07139661908149719,0.043304238468408585,0.7675859928131104,0.11771313101053238,2,0.1120307445526123,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163745931, 468502519163435676, 468502519163901656, 468502519163114186, 468502519163580578]","[0.7019926309585571, 0.697650671005249, 0.6957094073295593, 0.6906901001930237, 0.6878409385681152]"
71.0,MEDMCQA,0.11137381196022034,0.08673801273107529,0.4991427958011627,0.30274540185928345,3,0.1436610221862793,False,"['PBMD', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468502519163625426, 468502519163642425, 468502519162772573, 468502519162929758, 468502519163647532]","[0.7493122816085815, 0.7303649187088013, 0.7276545166969299, 0.7275261878967285, 0.7270889282226562]"
72.0,MEDMCQA,0.222073033452034,0.09257381409406662,0.08169610053300858,0.603657066822052,1,0.08611202239990234,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163337769, 468502519163435676, 468502519163115641, 468502519163756715, 468502519163115386]","[0.7902967929840088, 0.7665520310401917, 0.7630224823951721, 0.7618012428283691, 0.7498900294303894]"
