id,source,probA,probB,probC,probD,probE,answer,time,error,sources,ids,similarity
10,MEDQA,0.0031512693967670202,0.0019113414455205202,0.0016867528902366757,0.0031512693967670202,0.9900993704795837,4,0.19613122940063477,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519163888727, 468502519163621236, 468502519163620128, 468502519162695545, 468502519163625839]","[0.8123716115951538, 0.8108765482902527, 0.8101347088813782, 0.807559072971344, 0.8048726916313171]"
11,MEDQA,0.0009916462004184723,0.0014428365975618362,0.005035995040088892,0.9596907496452332,0.03283881023526192,3,0.231461763381958,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163899266, 468502519163868110, 468502519163786827, 468502519163028906, 468502519163718613]","[0.7865838408470154, 0.7831425666809082, 0.7774968147277832, 0.7758606672286987, 0.77549147605896]"
12,MEDQA,0.018860001116991043,0.9087257981300354,0.024216722697019577,0.012962277047336102,0.035235121846199036,1,0.11518335342407227,False,"['TEXT', 'PBMD', 'STAT', 'STAT', 'PBMD']","[468502519162366304, 468502519163780126, 468502519162458818, 468502519162700923, 468502519163783721]","[0.8149875998497009, 0.7980672121047974, 0.7948616147041321, 0.7908225059509277, 0.7796627283096313]"
13,MEDQA,0.5171583294868469,0.16789673268795013,0.07930880039930344,0.020052405074238777,0.2155836671590805,4,0.2768290042877197,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163361968, 468502519163960555, 468502519163440185, 468502519163056575, 468502519163461999]","[0.7745478749275208, 0.7712498903274536, 0.7695144414901733, 0.7692745923995972, 0.7685295343399048]"
14,MEDQA,0.10843686759471893,0.06577029079198837,0.3340090811252594,0.3340090811252594,0.15777471661567688,3,0.1452958583831787,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163354816, 468502519163035016, 468502519163378956, 468502519163255065, 468502519163019769]","[0.7728332281112671, 0.7717519402503967, 0.7712624669075012, 0.7686598300933838, 0.764912486076355]"
15,MEDQA,0.24524682760238647,0.16855551302433014,0.10223408788442612,0.4043436646461487,0.07961998879909515,1,0.18295001983642578,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163155153, 468502519163345228, 468502519163841957, 468502519162349900, 468502519163813771]","[0.7998469471931458, 0.7986602783203125, 0.7975727915763855, 0.7962104678153992, 0.7922574281692505]"
16,MEDQA,0.2559022307395935,0.0032213334925472736,0.0060182432644069195,0.6956143379211426,0.039243876934051514,4,0.2147691249847412,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163746159, 468502519162391970, 468502519163796955, 468502519163910794, 468502519163744764]","[0.8214365839958191, 0.8086780309677124, 0.8057749271392822, 0.8042705059051514, 0.8041934370994568]"
17,MEDQA,0.24148689210414886,0.008263226598501205,0.451156884431839,0.02545253001153469,0.2736404836177826,4,0.19648241996765137,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162720123, 468502519163639053, 468502519163705196, 468502519163397899, 468502519163653578]","[0.8044654130935669, 0.7982204556465149, 0.7957070469856262, 0.7907745838165283, 0.7906211614608765]"
18,MEDQA,0.6586430072784424,0.054064709693193436,0.2745632529258728,0.0082910917699337,0.004437901545315981,1,0.2604057788848877,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162412554, 468502519163626738, 468502519163144009, 468502519163458262, 468502519163868110]","[0.7791655659675598, 0.7725424766540527, 0.7717515230178833, 0.7678764462471008, 0.7647122740745544]"
19,MEDQA,0.04865551367402077,0.022983238101005554,0.8624396324157715,0.022983238101005554,0.042938340455293655,4,0.2198178768157959,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163970418, 468502519163814092, 468502519163792318, 468502519163874092, 468502519163800131]","[0.7970553636550903, 0.7914713621139526, 0.7909669280052185, 0.7860812544822693, 0.7855517864227295]"
20,MEDQA,0.2528837323188782,0.10541762411594391,0.11945381760597229,0.04979575797915459,0.47244900465011597,2,0.22008848190307617,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163549255, 468502519163862571, 468502519163070766, 468502519163719568, 468502519163196777]","[0.8196492791175842, 0.7968013286590576, 0.7937168478965759, 0.7910431623458862, 0.7888691425323486]"
21,MEDQA,0.25060176849365234,0.07179861515760422,0.09219124168157578,0.41317248344421387,0.172235906124115,0,0.2293553352355957,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163625781, 468502519163970065, 468502519163460246, 468502519163772036, 468502519163252665]","[0.8019142150878906, 0.7922487854957581, 0.7876294255256653, 0.7780910730361938, 0.7767143249511719]"
22,MEDQA,0.0012248338898643851,0.001080912072211504,0.0012248338898643851,0.8146880269050598,0.18178147077560425,3,0.1749570369720459,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163763451, 468502519163661114, 468502519163892105, 468502519163284724, 468502519163244189]","[0.8142410516738892, 0.8129664063453674, 0.8028833270072937, 0.798619270324707, 0.7974791526794434]"
23,MEDQA,0.02043505199253559,0.8689205050468445,0.043261002749204636,0.03369170427322388,0.03369170427322388,4,0.17172789573669434,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519162394786, 468502519163649031, 468502519163312276, 468502519163234223, 468502519162327191]","[0.7844424247741699, 0.7772054672241211, 0.7769337892532349, 0.7734155654907227, 0.7730400562286377]"
24,MEDQA,0.7885462641716003,0.05712210386991501,0.05041007325053215,0.030575256794691086,0.07334623485803604,0,0.21571779251098633,False,"['TEXT', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519162391888, 468502519163730912, 468502519162392012, 468502519163146575, 468502519163883425]","[0.8457520008087158, 0.8210684061050415, 0.815430760383606, 0.8134443163871765, 0.8129827380180359]"
25,MEDQA,0.0016911616548895836,0.0005490398034453392,0.0014924448914825916,0.003580189310014248,0.9926872253417969,4,0.1702735424041748,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163039382, 468502519163348682, 468502519163251777, 468502519163337122, 468502519163281133]","[0.8217096924781799, 0.8055058717727661, 0.803462564945221, 0.802667498588562, 0.8024067878723145]"
26,MEDQA,0.0011567868059501052,0.0013108111452311277,0.0010208607418462634,0.00854756310582161,0.9879639148712158,4,0.17024755477905273,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163983806, 468502519163822137, 468502519163405405, 468502519162387920, 468502519163434385]","[0.7970109581947327, 0.7909684181213379, 0.7845414280891418, 0.7827475070953369, 0.7797302603721619]"
27,MEDQA,0.9956895709037781,0.0024680676870048046,0.0008012642501853406,0.00033401662949472666,0.0007071132422424853,0,0.19537997245788574,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163010422, 468502519163143740, 468502519163169908, 468502519163876098, 468502519163568866]","[0.8051879405975342, 0.8025776743888855, 0.8024436235427856, 0.8003442287445068, 0.798967182636261]"
28,MEDQA,0.12827499210834503,0.0686606615781784,0.12827499210834503,0.5748886466026306,0.09990067034959793,3,0.19691228866577148,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162417087, 468502519163745720, 468502519163200569, 468502519163029866, 468502519163818956]","[0.7983249425888062, 0.7953143119812012, 0.7853316068649292, 0.7842625975608826, 0.7840218544006348]"
29,MEDQA,0.05616573616862297,0.0059198252856731415,0.0031686541624367237,0.8785799741744995,0.05616573616862297,3,0.14609122276306152,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'TEXT']","[468502519163762351, 468502519163471076, 468502519162891132, 468502519163408745, 468502519162371928]","[0.8033580780029297, 0.8030946850776672, 0.8023806810379028, 0.8007358312606812, 0.7983262538909912]"
30,MEDQA,0.13037797808647156,0.14773760735988617,0.08960739523172379,0.047963377088308334,0.5843135714530945,4,0.1917731761932373,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163797090, 468502519162349816, 468502519163310052, 468502519163453434, 468502519163212435]","[0.8128114938735962, 0.8119380474090576, 0.8092700839042664, 0.8063881397247314, 0.8055851459503174]"
31,MEDQA,0.14323534071445465,0.046501707285642624,0.4999404549598694,0.1839178204536438,0.1264047473669052,2,0.22063112258911133,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163049966, 468502519163052285, 468502519163055785, 468502519163672000, 468502519163728837]","[0.811389684677124, 0.7995595335960388, 0.7991237044334412, 0.7988038063049316, 0.7984591126441956]"
32,MEDQA,0.0940571054816246,0.030535871163010597,0.5412612557411194,0.04442942887544632,0.28971627354621887,4,0.17229104042053223,False,"['TEXT', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519162395450, 468502519162395135, 468502519163354848, 468502519163140663, 468502519163359112]","[0.8133191466331482, 0.8041337132453918, 0.8002176880836487, 0.8000195622444153, 0.7987759709358215]"
33,MEDQA,0.1736934334039688,0.09297139197587967,0.10535039007663727,0.09297139197587967,0.5350134372711182,1,0.21566557884216309,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163754318, 468502519163582711, 468502519163302914, 468502519163676177, 468502519163613154]","[0.8393886089324951, 0.8160978555679321, 0.814848780632019, 0.8135849833488464, 0.8098446726799011]"
34,MEDQA,0.5325793027877808,0.07207676768302917,0.1729031801223755,0.049537595361471176,0.1729031801223755,1,0.17161870002746582,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519162353493, 468502519162329133, 468502519162406158, 468502519162406319, 468502519162329137]","[0.810309112071991, 0.8033545613288879, 0.7913206815719604, 0.7857485413551331, 0.7855196595191956]"
35,MEDQA,0.9974381923675537,0.0013233814388513565,0.0010306505719199777,8.46009497763589e-05,0.00012309364683460444,0,0.18805980682373047,False,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519163031721, 468502519163960333, 468502519162351092, 468502519163622698, 468502519163178754]","[0.8034230470657349, 0.8032886981964111, 0.7918844819068909, 0.7889182567596436, 0.7868772745132446]"
36,MEDQA,0.004500825889408588,0.0006902239983901381,0.002729889005422592,0.9719077944755554,0.020171301439404488,4,0.17152023315429688,False,"['PBMD', 'TEXT', 'PBMD', 'TEXT', 'TEXT']","[468502519163911005, 468502519162366787, 468502519163535025, 468502519162329147, 468502519162326366]","[0.8045427203178406, 0.7886104583740234, 0.7825886011123657, 0.7727100253105164, 0.7727042436599731]"
37,MEDQA,0.8070993423461914,0.05846608430147171,0.024372288957238197,0.05846608430147171,0.051596131175756454,0,0.21523714065551758,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163923753, 468502519163854773, 468502519163822956, 468502519163740362, 468502519163738005]","[0.822597086429596, 0.8167805075645447, 0.8153194189071655, 0.8152607679367065, 0.8146489262580872]"
38,MEDQA,0.08573692291975021,0.11008838564157486,0.2992512583732605,0.20567218959331512,0.2992512583732605,4,0.17059063911437988,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163532340, 468502519163270668, 468502519163544867, 468502519163933042, 468502519163702155]","[0.7938246726989746, 0.7927714586257935, 0.7897363901138306, 0.7856564521789551, 0.7824466228485107]"
39,MEDQA,0.6059908270835876,0.08201193809509277,0.17361928522586823,0.08201193809509277,0.056365929543972015,0,0.14522910118103027,False,"['TEXT', 'STAT', 'PBMD', 'PBMD', 'TEXT']","[468502519162362070, 468502519162426192, 468502519163236074, 468502519163759873, 468502519162362086]","[0.8099856376647949, 0.806817352771759, 0.8047242164611816, 0.8013401031494141, 0.8005578517913818]"
40,MEDQA,0.0001062529263435863,0.0003272820613346994,0.0010080996435135603,0.975614070892334,0.022944243624806404,3,0.3051936626434326,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163968397, 468502519163705874, 468502519163790247, 468502519163731769, 468502519163712857]","[0.8406182527542114, 0.8155879378318787, 0.8152352571487427, 0.8127903342247009, 0.8119325637817383]"
41,MEDQA,0.0024559309240430593,0.0016879348549991846,0.9907931685447693,0.003573358291760087,0.001489597256295383,2,0.2204296588897705,False,"['TEXT', 'TEXT', 'PBMD', 'PBMD', 'TEXT']","[468502519162396912, 468502519162390845, 468502519163658423, 468502519163383692, 468502519162394476]","[0.8026247024536133, 0.7915473580360413, 0.7863850593566895, 0.7852813005447388, 0.7842251658439636]"
42,MEDQA,0.11568944156169891,0.05464782193303108,0.6657467484474182,0.11568944156169891,0.04822653532028198,0,0.2311549186706543,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163571505, 468502519163639143, 468502519163620805, 468502519163845822, 468502519163363569]","[0.8159810304641724, 0.81562340259552, 0.8047965168952942, 0.8047103881835938, 0.8019970059394836]"
43,MEDQA,0.14780183136463165,0.1151081845164299,0.35455816984176636,0.21505039930343628,0.1674814224243164,2,0.1963648796081543,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163386304, 468502519163351866, 468502519163257230, 468502519163735522, 468502519163693353]","[0.7584311962127686, 0.7567893266677856, 0.754685640335083, 0.7540678977966309, 0.7525330185890198]"
44,MEDQA,0.032137807458639145,0.12710750102996826,0.06803574413061142,0.7314531207084656,0.041265759617090225,1,0.21874523162841797,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163790247, 468502519163265053, 468502519163412848, 468502519163915206, 468502519163611690]","[0.8081256747245789, 0.7855486273765564, 0.7839804291725159, 0.7825594544410706, 0.7813681364059448]"
45,MEDQA,0.007532999385148287,0.0007939723436720669,0.003140221582725644,0.0019046405795961618,0.9866282343864441,4,0.13736295700073242,False,"['STAT', 'PBMD', 'PBMD', 'STAT', 'TEXT']","[468502519162427445, 468502519163874092, 468502519163825970, 468502519162808810, 468502519162361056]","[0.7758700847625732, 0.767635703086853, 0.7626850605010986, 0.7607409954071045, 0.760590672492981]"
46,MEDQA,0.0511595793068409,0.6232512593269348,0.22928133606910706,0.0511595793068409,0.04514817148447037,2,0.1709291934967041,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163858612, 468502519163647085, 468502519163883502, 468502519163824329, 468502519163633262]","[0.787369430065155, 0.7868242263793945, 0.7785624265670776, 0.7777528762817383, 0.7774548530578613]"
47,MEDQA,0.7873843908309937,0.03459525480866432,0.026942811906337738,0.05703793466091156,0.09403965622186661,0,0.2050495147705078,False,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519163890815, 468502519163542125, 468502519162412083, 468502519163862361, 468502519163262284]","[0.8151060342788696, 0.8025513887405396, 0.8018069267272949, 0.7995359301567078, 0.7980158925056458]"
48,MEDQA,0.02387109585106373,0.8957563042640686,0.02704949676990509,0.018590828403830528,0.03473224118351936,1,0.1746673583984375,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163769394, 468502519163583658, 468502519163262114, 468502519163306579, 468502519163983864]","[0.8000823259353638, 0.7921807765960693, 0.7921415567398071, 0.7915737628936768, 0.7903609871864319]"
49,MEDQA,8.478236850351095e-05,2.752480395429302e-05,1.4732966519659385e-05,0.9995771050453186,0.00029591951170004904,3,0.19599533081054688,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163393658, 468502519163839612, 468502519163231246, 468502519163637273, 468502519163833308]","[0.8161736726760864, 0.813706636428833, 0.8111721277236938, 0.8055012226104736, 0.8040140271186829]"
50,MEDQA,0.000910555652808398,0.00013963824312668294,0.00029561412520706654,0.00010875036241486669,0.9985455274581909,4,0.18738317489624023,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163643304, 468502519163921631, 468502519163260810, 468502519163930045, 468502519163577633]","[0.7827768325805664, 0.7759813666343689, 0.7753994464874268, 0.7732645273208618, 0.7715311050415039]"
51,MEDQA,0.2426992505788803,0.04779031127691269,0.08928406238555908,0.16680458188056946,0.45342186093330383,0,0.17478489875793457,False,"['TEXT', 'TEXT', 'TEXT', 'PBMD', 'TEXT']","[468502519162391331, 468502519162390845, 468502519162390966, 468502519163628542, 468502519162329132]","[0.8273642659187317, 0.8140212297439575, 0.8071784973144531, 0.8024454116821289, 0.8008757829666138]"
52,MEDQA,0.01737338677048683,0.0038765263743698597,0.041676584631204605,0.837096631526947,0.09997693449258804,3,0.17065954208374023,False,"['PBMD', 'PBMD', 'TEXT', 'TEXT', 'TEXT']","[468502519163717242, 468502519163169063, 468502519162348901, 468502519162348900, 468502519162297968]","[0.8254269361495972, 0.822318434715271, 0.8205162286758423, 0.8187515139579773, 0.8140274882316589]"
53,MEDQA,0.1088368371129036,0.040038831532001495,0.17944160103797913,0.6263127326965332,0.0453699454665184,3,0.1971592903137207,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'STAT']","[468502519163267953, 468502519163321708, 468502519162955775, 468502519163927983, 468502519162719566]","[0.7771488428115845, 0.7704923152923584, 0.7698948383331299, 0.7644566297531128, 0.7614244222640991]"
54,MEDQA,1.3005717846681364e-05,0.9998785257339478,5.8287583669880405e-05,4.006042945547961e-05,1.0128863323188853e-05,1,0.133561372756958,False,"['STAT', 'TEXT', 'STAT', 'PBMD', 'STAT']","[468502519162806028, 468502519162308132, 468502519162734385, 468502519163672939, 468502519162811027]","[0.8119670152664185, 0.8083990812301636, 0.7941153049468994, 0.7937825918197632, 0.7922333478927612]"
55,MEDQA,0.00048744038213044405,0.998658299446106,0.00033501253346912563,0.00013965400285087526,0.0003796189557760954,1,0.14409899711608887,False,"['PBMD', 'STAT', 'STAT', 'PBMD', 'STAT']","[468502519163705196, 468502519162951282, 468502519162869804, 468502519163434790, 468502519162951280]","[0.7806927561759949, 0.7731691598892212, 0.7659879922866821, 0.7596340179443359, 0.7567527294158936]"
56,MEDQA,0.12988467514514923,0.04778190329670906,0.659608781337738,0.12988467514514923,0.03283998742699623,2,0.11737561225891113,False,"['TEXT', 'STAT', 'PBMD', 'STAT', 'PBMD']","[468502519162370524, 468502519162828807, 468502519163447224, 468502519162927894, 468502519163581710]","[0.7638946771621704, 0.756307065486908, 0.7522642612457275, 0.7509713172912598, 0.7466871738433838]"
57,MEDQA,0.16551876068115234,0.14606980979442596,0.10039220750331879,0.5098336935043335,0.07818552851676941,1,0.17395472526550293,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163550160, 468502519163715222, 468502519163725122, 468502519162348435, 468502519163118304]","[0.785697340965271, 0.783202052116394, 0.7812021374702454, 0.7735869288444519, 0.7733005881309509]"
58,MEDQA,0.0013231675839051604,0.000229932033107616,0.9972769618034363,0.00026054715272039175,0.0009093988919630647,2,0.22736573219299316,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163899266, 468502519163863341, 468502519163972658, 468502519162351219, 468502519163866903]","[0.8173339366912842, 0.8018368482589722, 0.8002209663391113, 0.7958855032920837, 0.7951570749282837]"
59,MEDQA,0.029461776837706566,0.08008541911840439,0.4608597457408905,0.07067513465881348,0.3589179217815399,0,0.18313217163085938,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163837713, 468502519163633357, 468502519163676791, 468502519163722464, 468502519162999786]","[0.8259891867637634, 0.8152133226394653, 0.8095316886901855, 0.8083427548408508, 0.8075803518295288]"
60,MEDQA,0.11035066097974777,0.06693105399608612,0.6350241899490356,0.14169305562973022,0.046000998467206955,3,0.19718027114868164,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163719759, 468502519163761927, 468502519163290765, 468502519163286616, 468502519163753202]","[0.796875, 0.7957456111907959, 0.7912317514419556, 0.7908735871315002, 0.7824035882949829]"
61,MEDQA,0.9971831440925598,0.0011675814166665077,0.0008024661801755428,0.0002952108043245971,0.0005515263765119016,0,0.15942907333374023,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163188136, 468502519163970418, 468502519163754499, 468502519163582202, 468502519163003229]","[0.7930126786231995, 0.7824788093566895, 0.7726882100105286, 0.7712012529373169, 0.7711997628211975]"
62,MEDQA,0.20101721584796906,0.09495382010936737,0.15655237436294556,0.42555347084999084,0.12192311137914658,3,0.15875029563903809,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519162378286, 468502519163659538, 468502519163473743, 468502519163535375, 468502519162716675]","[0.8042132258415222, 0.8009791374206543, 0.7966187596321106, 0.7945194244384766, 0.794150173664093]"
63,MEDQA,0.5967282652854919,0.020418917760252953,0.0297093503177166,0.07126902788877487,0.28187447786331177,0,0.17368006706237793,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519162810522, 468502519163979111, 468502519163342930, 468502519163289350, 468502519162478571]","[0.7682788968086243, 0.7628308534622192, 0.7572053670883179, 0.7546967267990112, 0.7539554238319397]"
64,MEDQA,0.33851781487464905,0.07553353905677795,0.18119554221630096,0.2636379301548004,0.1411152184009552,0,0.17292451858520508,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163134358, 468502519163642194, 468502519163114322, 468502519162393459, 468502519163119272]","[0.795167088508606, 0.7925925850868225, 0.7911102175712585, 0.7894954085350037, 0.7894150018692017]"
65,MEDQA,0.12142708897590637,0.22685566544532776,0.2570611536502838,0.2570611536502838,0.13759492337703705,2,0.17071032524108887,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163705503, 468502519163674491, 468502519163740801, 468502519163937372, 468502519163711549]","[0.804847240447998, 0.7993024587631226, 0.7972136735916138, 0.795107901096344, 0.7943521738052368]"
66,MEDQA,0.019167540594935417,0.014927694573998451,0.20607048273086548,0.7192566394805908,0.040577683597803116,3,0.15989923477172852,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519162417075, 468502519162413796, 468502519162417099, 468502519162413793, 468502519162417087]","[0.7720232605934143, 0.7680346369743347, 0.7615674734115601, 0.7587293386459351, 0.7581943869590759]"
67,MEDQA,0.03644873946905136,0.01044273842126131,0.9400253891944885,0.0026403379160910845,0.01044273842126131,2,0.2506558895111084,False,"['PBMD', 'TEXT', 'PBMD', 'PBMD', 'PBMD']","[468502519163779272, 468502519162378640, 468502519163598908, 468502519163992004, 468502519163700881]","[0.8543358445167542, 0.8457515835762024, 0.8423025012016296, 0.8377075791358948, 0.837151288986206]"
68,MEDQA,0.11441010236740112,0.06123931333422661,0.12964363396167755,0.45250073075294495,0.24220620095729828,3,0.20424890518188477,False,"['TEXT', 'STAT', 'PBMD', 'TEXT', 'PBMD']","[468502519162329132, 468502519162779635, 468502519163817151, 468502519162413274, 468502519163678893]","[0.8042142391204834, 0.8025137782096863, 0.8022685647010803, 0.796851396560669, 0.7918457984924316]"
69,MEDQA,0.08024954050779343,0.0379071980714798,0.0909346491098404,0.029522156342864037,0.7613864541053772,0,0.21795892715454102,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163950476, 468502519163835668, 468502519163640295, 468502519162414873, 468502519163073882]","[0.7770621180534363, 0.7639093995094299, 0.7616280913352966, 0.760053277015686, 0.7584757208824158]"
70,MEDQA,0.7739026546478271,0.06352579593658447,0.04366059973835945,0.026481492444872856,0.0924294963479042,0,0.23183131217956543,False,"['TEXT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162413274, 468502519163570418, 468502519163978688, 468502519163604655, 468502519163207385]","[0.7885532379150391, 0.7838932275772095, 0.7837802767753601, 0.7825482487678528, 0.7780606150627136]"
