id,source,probA,probB,probC,probD,answer,time,error,sources,ids,similarity
10.0,MEDMCQA,6.144155122456141e-06,0.999990701675415,1.553485731164983e-06,1.553485731164983e-06,1,0.28644442558288574,False,"['STAT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519162891895, 468502519162354559, 468502519162333467, 468502519162298364, 468502519162382505]","[0.802100658416748, 0.808600127696991, 0.7971157431602478, 0.7907551527023315, 0.8086576461791992]"
11.0,MEDMCQA,0.9838423728942871,0.006629077717661858,0.0010166020365431905,0.008511904627084732,0,0.29369640350341797,False,"['STAT', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519162798284, 468502519163504648, 468502519163247987, 468502519162298341, 468502519163896842]","[0.7946305274963379, 0.7990818619728088, 0.808491587638855, 0.8119334578514099, 0.8105829954147339]"
12.0,MEDMCQA,0.10951796174049377,0.014821644872426987,0.06642600148916245,0.8092343807220459,2,0.22597646713256836,False,"['STAT', 'PBMD', 'TEXT', 'TEXT', 'STAT']","[468502519162922268, 468502519163780880, 468502519162388580, 468502519162388582, 468502519162768013]","[0.7911325693130493, 0.7776961326599121, 0.7801676392555237, 0.7676314115524292, 0.7964504957199097]"
13.0,MEDMCQA,0.16068895161151886,0.052168067544698715,0.066985122859478,0.7201579213142395,3,0.23457932472229004,False,"['TEXT', 'PBMD', 'STAT', 'STAT', 'TEXT']","[468502519162296532, 468502519163203813, 468502519162912100, 468502519162770137, 468502519162296007]","[0.7481134533882141, 0.7468506097793579, 0.7503101825714111, 0.745175838470459, 0.7224156260490417]"
14.0,MEDMCQA,0.00037998202606104314,1.7596659063201514e-06,0.9996134638786316,4.783267741004238e-06,2,0.29027795791625977,False,"['STAT', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519162429794, 468502519163859029, 468502519162704248, 468502519163856719, 468502519163838695]","[0.7597680687904358, 0.7469503283500671, 0.7645809650421143, 0.752166748046875, 0.7403272986412048]"
15.0,MEDMCQA,0.005714247468858957,0.00041393868741579354,0.03288322314620018,0.9609886407852173,2,0.30885767936706543,False,"['TEXT', 'TEXT', 'PBMD', 'TEXT', 'STAT']","[468502519162297153, 468502519162299536, 468502519163261465, 468502519162297154, 468502519162492538]","[0.813718855381012, 0.8347001075744629, 0.7619032263755798, 0.8007798790931702, 0.7570985555648804]"
16.0,MEDMCQA,0.3248988091945648,0.15347132086753845,0.36815857887268066,0.15347132086753845,3,0.35054636001586914,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163120586, 468502519163351751, 468502519163433244, 468502519163113795, 468502519163742816]","[0.7633273601531982, 0.7751376628875732, 0.757560133934021, 0.7503848671913147, 0.7439661622047424]"
17.0,MEDMCQA,0.022617466747760773,0.008320501074194908,0.9617191553115845,0.0073428163304924965,0,0.2620420455932617,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'PBMD']","[468502519163434923, 468502519163433240, 468502519162963711, 468502519163114220, 468502519163114219]","[0.7979661226272583, 0.7973170876502991, 0.8127598762512207, 0.8058502674102783, 0.8178979158401489]"
18.0,MEDMCQA,0.0003353021456860006,8.477766095893458e-05,0.9995216131210327,5.826677443110384e-05,2,0.23974108695983887,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'PBMD']","[468502519162767372, 468502519162767370, 468502519162937509, 468502519163809911, 468502519163117315]","[0.8023107051849365, 0.7868649363517761, 0.7630025148391724, 0.7688966989517212, 0.7799215316772461]"
19.0,MEDMCQA,0.9598045349121094,0.01992010697722435,0.0026958934031426907,0.01757943443953991,0,0.1898484230041504,False,"['STAT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468502519162694704, 468502519162694699, 468502519162694716, 468502519162437613, 468502519162296174]","[0.78122878074646, 0.7990073561668396, 0.8082062602043152, 0.787500262260437, 0.7688002586364746]"
20.0,MEDMCQA,0.10229059308767319,0.06204238161444664,0.16864866018295288,0.6670184135437012,3,0.34364891052246094,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163159211, 468502519163153491, 468502519163706387, 468502519163612997, 468502519163146181]","[0.774266242980957, 0.7727633118629456, 0.7328964471817017, 0.7354738116264343, 0.7393027544021606]"
21.0,MEDMCQA,0.6216716170310974,0.030951205641031265,0.014620315283536911,0.3327568471431732,0,0.18742012977600098,False,"['PBMD', 'PBMD', 'TEXT', 'PBMD', 'PBMD']","[468502519163432765, 468502519163436041, 468502519162399115, 468502519163120017, 468502519163137499]","[0.696275532245636, 0.7076160311698914, 0.6788643598556519, 0.6756924986839294, 0.6610278487205505]"
22.0,MEDMCQA,0.9999779462814331,1.8925089534604922e-05,1.994689910134184e-06,1.067680500455026e-06,0,0.21308279037475586,False,"['STAT', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519162872310, 468502519163805602, 468502519163960062, 468502519162799655, 468502519163686927]","[0.8108389377593994, 0.8193299770355225, 0.8569070100784302, 0.8227403163909912, 0.8257127404212952]"
23.0,MEDMCQA,0.002466025296598673,0.9948655962944031,0.00020242368918843567,0.002466025296598673,1,0.3745265007019043,False,"['STAT', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519162904112, 468502519163863627, 468502519163689226, 468502519163799054, 468502519163008035]","[0.7630997896194458, 0.7736936807632446, 0.7613378763198853, 0.7588417530059814, 0.8122717142105103]"
24.0,MEDMCQA,0.45961514115333557,0.21710681915283203,0.13168194890022278,0.19159609079360962,2,0.23865675926208496,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163906302, 468502519163119481, 468502519163530222, 468502519163766972, 468502519163639392]","[0.6770856380462646, 0.6600440740585327, 0.6679518222808838, 0.6935068368911743, 0.6956796050071716]"
25.0,MEDMCQA,0.001923813484609127,0.0010297431144863367,0.0004864162183366716,0.9965600371360779,3,0.25722336769104004,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163434278, 468502519163116896, 468502519163445111, 468502519163119211, 468502519163433643]","[0.7833683490753174, 0.7571179270744324, 0.7425084114074707, 0.7593361735343933, 0.7405667304992676]"
26.0,MEDMCQA,0.9977748990058899,0.0019261586712673306,0.00020301563199609518,9.589779801899567e-05,0,0.2399296760559082,False,"['PBMD', 'STAT', 'PBMD', 'STAT', 'STAT']","[468502519163405234, 468502519162727734, 468502519163170915, 468502519162921547, 468502519162779781]","[0.759714663028717, 0.7550870180130005, 0.76048344373703, 0.7599343061447144, 0.7496060132980347]"
27.0,MEDMCQA,0.9688174724578857,0.022784404456615448,0.0065278406254947186,0.001870257779955864,0,0.3818058967590332,False,"['PBMD', 'STAT', 'STAT', 'STAT', 'PBMD']","[468502519163322456, 468502519162830152, 468502519162929050, 468502519162929051, 468502519163915084]","[0.7656447887420654, 0.750293493270874, 0.7745324373245239, 0.7879230976104736, 0.7468992471694946]"
28.0,MEDMCQA,0.0008007769356481731,0.001320257899351418,0.9950839877128601,0.0027949861250817776,2,0.24078130722045898,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163035830, 468502519163944163, 468502519163376540, 468502519163772915, 468502519163493644]","[0.7692660093307495, 0.7787433862686157, 0.7860223650932312, 0.7808343768119812, 0.7755269408226013]"
29.0,MEDMCQA,0.18890073895454407,0.03719675913453102,0.6593283414840698,0.11457408964633942,0,0.2737693786621094,False,"['PBMD', 'PBMD', 'PBMD', 'STAT', 'STAT']","[468502519163945477, 468502519163900432, 468502519163868852, 468502519162868389, 468502519162866437]","[0.7678540945053101, 0.8052822947502136, 0.7639097571372986, 0.773399829864502, 0.7699253559112549]"
30.0,MEDMCQA,0.00017948710592463613,2.4290937290061265e-05,0.9995928406715393,0.00020338552712928504,2,0.331695556640625,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163653438, 468502519163258736, 468502519163135996, 468502519163706082, 468502519163933175]","[0.808521032333374, 0.8015840649604797, 0.8245603442192078, 0.8028002381324768, 0.8077365159988403]"
31.0,MEDMCQA,0.9997914433479309,0.00017952277266886085,1.0127981113328133e-05,1.892155887617264e-05,0,0.2748420238494873,False,"['TEXT', 'STAT', 'PBMD', 'TEXT', 'PBMD']","[468502519162295600, 468502519162872778, 468502519163471630, 468502519162295537, 468502519163559041]","[0.7805156111717224, 0.7351683378219604, 0.7350550889968872, 0.7344628572463989, 0.7549549341201782]"
32.0,MEDMCQA,0.023646000772714615,0.03898566588759422,0.05005858466029167,0.8873096704483032,3,0.36293983459472656,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163617457, 468502519163540146, 468502519163738135, 468502519162410136, 468502519163436883]","[0.7913550138473511, 0.7899243235588074, 0.8094475269317627, 0.7842447757720947, 0.7967727780342102]"
33.0,MEDMCQA,0.4181874692440033,0.17432646453380585,0.15384258329868317,0.2536435127258301,3,0.3123483657836914,False,"['STAT', 'TEXT', 'STAT', 'STAT', 'PBMD']","[468502519162965780, 468502519162316212, 468502519162989891, 468502519162965790, 468502519163770890]","[0.7030064463615417, 0.7276536822319031, 0.7184363007545471, 0.7148649096488953, 0.7078847289085388]"
34.0,MEDMCQA,0.8843511343002319,0.0822574719786644,0.023567158728837967,0.009824253618717194,0,0.29155707359313965,False,"['STAT', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519162864615, 468502519163883397, 468502519163222028, 468502519162856314, 468502519163201398]","[0.7698684334754944, 0.7670090198516846, 0.7342232465744019, 0.7607171535491943, 0.7507786154747009]"
35.0,MEDMCQA,0.031809303909540176,0.019293317571282387,0.9296041131019592,0.019293317571282387,2,0.269420862197876,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163971269, 468502519163248117, 468502519163688324, 468502519163893697, 468502519163914146]","[0.7358490228652954, 0.754604697227478, 0.7396042943000793, 0.7563686370849609, 0.7764134407043457]"
36.0,MEDMCQA,0.047419629991054535,0.9524487853050232,1.4038332665222697e-05,0.00011754151637433097,0,0.2715332508087158,False,"['STAT', 'STAT', 'PBMD', 'STAT', 'TEXT']","[468502519162878303, 468502519162917603, 468502519163529920, 468502519162880447, 468502519162296487]","[0.7585874795913696, 0.7405235767364502, 0.7623656392097473, 0.747972309589386, 0.7377278804779053]"
37.0,MEDMCQA,0.9999316930770874,6.6051994508598e-05,1.9945975964219542e-06,2.1022901819378603e-07,0,0.21605825424194336,False,"['STAT', 'TEXT', 'STAT', 'STAT', 'PBMD']","[468502519162871235, 468502519162384580, 468502519162985287, 468502519162886703, 468502519163052471]","[0.8116451501846313, 0.8127675652503967, 0.8336040377616882, 0.8200619220733643, 0.814361572265625]"
38.0,MEDMCQA,0.16068649291992188,0.011640089564025402,0.011640089564025402,0.8160333037376404,3,0.20174431800842285,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'STAT']","[468502519162852830, 468502519162485079, 468502519162871252, 468502519163056084, 468502519162485088]","[0.7471824884414673, 0.7589166164398193, 0.7638740539550781, 0.7539681792259216, 0.7665407657623291]"
39.0,MEDMCQA,0.999450147151947,0.00033527816412970424,7.481066859327257e-05,0.00013976474292576313,0,0.28522229194641113,False,"['TEXT', 'TEXT', 'PBMD', 'TEXT', 'TEXT']","[468502519162335838, 468502519162327135, 468502519163556557, 468502519162306543, 468502519162327151]","[0.7775683403015137, 0.7774186730384827, 0.7601118087768555, 0.7608345150947571, 0.7724553346633911]"
40.0,MEDMCQA,0.00020334910368546844,0.9994138479232788,0.00017945496074389666,0.00020334910368546844,1,0.21371746063232422,False,"['STAT', 'STAT', 'STAT', 'PBMD', 'TEXT']","[468502519162906058, 468502519162990065, 468502519162436150, 468502519163922443, 468502519162328222]","[0.7870898842811584, 0.8100011348724365, 0.7713146805763245, 0.7707514762878418, 0.7771214246749878]"
41.0,MEDMCQA,8.939563485910185e-06,7.889136213634629e-06,6.9621387410734314e-06,0.9999761581420898,3,0.2265937328338623,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162980842, 468502519162481143, 468502519162799160, 468502519162980836, 468502519162980840]","[0.8061546087265015, 0.7649490833282471, 0.7843399047851562, 0.7510509490966797, 0.7754915356636047]"
42.0,MEDMCQA,0.4357019066810608,0.06681705266237259,0.26426658034324646,0.23321443796157837,2,0.35787510871887207,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163793488, 468502519163637124, 468502519163963678, 468502519163552102, 468502519163936043]","[0.7296831607818604, 0.7362924218177795, 0.7250795364379883, 0.7167044878005981, 0.7182931303977966]"
43.0,MEDMCQA,0.0002304592781001702,0.9995637536048889,0.0001397806336171925,6.602768553420901e-05,1,0.24650073051452637,False,"['STAT', 'TEXT', 'STAT', 'STAT', 'STAT']","[468502519162722759, 468502519162296614, 468502519162991017, 468502519162722748, 468502519162843899]","[0.7699329257011414, 0.766016960144043, 0.7583739161491394, 0.7738173007965088, 0.7603780031204224]"
44.0,MEDMCQA,1.8923352399724536e-05,1.0128940630238503e-05,8.480858377879485e-05,0.999886155128479,3,0.3368198871612549,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'STAT']","[468502519163415232, 468502519163282862, 468502519163115383, 468502519163577612, 468502519162887737]","[0.7793657183647156, 0.7764728665351868, 0.7735303044319153, 0.7737644910812378, 0.7744401097297668]"
45.0,MEDMCQA,0.023390023037791252,0.04951667785644531,0.7745711803436279,0.15252211689949036,2,0.3192629814147949,False,"['TEXT', 'TEXT', 'TEXT', 'PBMD', 'STAT']","[468502519162399043, 468502519162306308, 468502519162342947, 468502519163483169, 468502519162478541]","[0.8121218681335449, 0.7686302661895752, 0.7955721616744995, 0.7903019189834595, 0.7789644002914429]"
46.0,MEDMCQA,0.9499621987342834,0.03683403134346008,0.004984944127500057,0.00821878295391798,0,0.2550208568572998,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163076363, 468502519163088675, 468502519163276492, 468502519163730665, 468502519163069230]","[0.7509155869483948, 0.7727714776992798, 0.7687525749206543, 0.7687806487083435, 0.7920045256614685]"
47.0,MEDMCQA,0.3200746178627014,0.1511925458908081,0.41098394989967346,0.11774887889623642,0,0.17776250839233398,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162970943, 468502519162456377, 468502519162963071, 468502519162765468, 468502519162760774]","[0.7447745203971863, 0.7647715210914612, 0.7449893951416016, 0.753043532371521, 0.7432417869567871]"
48.0,MEDMCQA,0.7283123731613159,0.1265617161989212,0.046559449285268784,0.09856636077165604,1,0.3443024158477783,False,"['PBMD', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519163540652, 468502519162400982, 468502519162351823, 468502519162400933, 468502519162319665]","[0.7458429336547852, 0.7971084117889404, 0.788064181804657, 0.7501278519630432, 0.7448821663856506]"
49.0,MEDMCQA,0.06598552316427231,0.9109019637107849,0.01011920627206564,0.012993318028748035,1,0.3357706069946289,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163236795, 468502519163533022, 468502519163238007, 468502519163981716, 468502519163328055]","[0.7939907312393188, 0.7825707793235779, 0.7794405221939087, 0.7847972512245178, 0.7887132167816162]"
50.0,MEDMCQA,0.16188600659370422,0.7255227565765381,0.03612165153026581,0.0764695331454277,1,0.2013874053955078,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162899033, 468502519162937567, 468502519162837986, 468502519162892184, 468502519162696770]","[0.7368244528770447, 0.7539352178573608, 0.7440076470375061, 0.7277382016181946, 0.7122727632522583]"
51.0,MEDMCQA,0.7544782757759094,0.1907619833946228,0.01219500508159399,0.0425647497177124,0,0.29247474670410156,False,"['PBMD', 'PBMD', 'STAT', 'PBMD', 'STAT']","[468502519163665464, 468502519163268657, 468502519162767829, 468502519163282510, 468502519162705036]","[0.7071386575698853, 0.6612088680267334, 0.661971390247345, 0.679936945438385, 0.6772304773330688]"
52.0,MEDMCQA,0.29778459668159485,0.1593926101922989,0.10954882949590683,0.4332740306854248,0,0.20142340660095215,False,"['STAT', 'STAT', 'STAT', 'STAT', 'STAT']","[468502519162980841, 468502519162980840, 468502519162711172, 468502519162741286, 468502519162420351]","[0.766939640045166, 0.7496688365936279, 0.7557570934295654, 0.7518315315246582, 0.7563494443893433]"
53.0,MEDMCQA,0.3568633198738098,0.27792543172836304,0.1487627625465393,0.21644854545593262,3,0.25786423683166504,False,"['TEXT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468502519162334993, 468502519162719041, 468502519162816409, 468502519162364085, 468502519162387792]","[0.786926805973053, 0.7965933084487915, 0.7983444929122925, 0.7845513224601746, 0.8054215908050537]"
54.0,MEDMCQA,0.3016677498817444,0.16147111356258392,0.09793718159198761,0.43892398476600647,3,0.24004125595092773,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519163669895, 468502519163702554, 468502519163984896, 468502519163456174, 468502519162303624]","[0.7700441479682922, 0.7656041979789734, 0.7919359803199768, 0.7654469013214111, 0.7669972777366638]"
55.0,MEDMCQA,0.963945209980011,0.015580723062157631,0.012134279124438763,0.008339759893715382,0,0.20199322700500488,False,"['STAT', 'STAT', 'STAT', 'TEXT', 'TEXT']","[468502519162930009, 468502519162759886, 468502519162831201, 468502519162418763, 468502519162390825]","[0.8049740791320801, 0.7678198218345642, 0.778515636920929, 0.7837923765182495, 0.8187152743339539]"
56.0,MEDMCQA,0.00037996290484443307,1.147388593381038e-05,0.9995631575584412,4.538009670795873e-05,2,0.22904753684997559,False,"['PBMD', 'PBMD', 'STAT', 'STAT', 'STAT']","[468502519163095263, 468502519163103898, 468502519162467444, 468502519162467469, 468502519162458338]","[0.7706881761550903, 0.7709993124008179, 0.8040517568588257, 0.7707532048225403, 0.7707003355026245]"
57.0,MEDMCQA,0.007536584511399269,0.9870977997779846,0.00457116961479187,0.0007943501695990562,1,0.1674814224243164,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163527308, 468502519163434236, 468502519163323992, 468502519163433058, 468502519163915971]","[0.7443320155143738, 0.7384016513824463, 0.7391769886016846, 0.7430319786071777, 0.7387217283248901]"
58.0,MEDMCQA,0.44797807931900024,0.27171245217323303,0.0686996653676033,0.2116098552942276,2,0.41303586959838867,False,"['TEXT', 'PBMD', 'PBMD', 'STAT', 'STAT']","[468502519162343942, 468502519163507213, 468502519163425847, 468502519162972285, 468502519162718591]","[0.7760170698165894, 0.7457317113876343, 0.7475093603134155, 0.7516152858734131, 0.7431138157844543]"
59.0,MEDMCQA,0.9999985694885254,1.067702555701544e-06,1.8553886604877334e-07,6.02356564627371e-08,0,0.2765519618988037,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519162408930, 468502519162306046, 468502519162408931, 468502519162298706, 468502519162409136]","[0.7060214877128601, 0.709615170955658, 0.7066624164581299, 0.7376478314399719, 0.732991099357605]"
60.0,MEDMCQA,0.036958832293748856,0.9531809091567993,0.006422482430934906,0.0034377072006464005,2,0.3815345764160156,False,"['PBMD', 'TEXT', 'TEXT', 'TEXT', 'PBMD']","[468502519163693650, 468502519162298420, 468502519162298422, 468502519162298452, 468502519163804562]","[0.7718658447265625, 0.755416750907898, 0.7576768398284912, 0.7534418106079102, 0.7669494152069092]"
61.0,MEDMCQA,0.049835871905088425,0.0639905333518982,0.8833619952201843,0.002811547601595521,0,0.27612829208374023,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163194977, 468502519163434591, 468502519163798885, 468502519163182723, 468502519163434790]","[0.7507760524749756, 0.753524661064148, 0.7491700649261475, 0.7617138028144836, 0.7551002502441406]"
62.0,MEDMCQA,0.05705537274479866,0.8924962282180786,0.044434770941734314,0.00601359223946929,0,0.3119394779205322,False,"['STAT', 'STAT', 'PBMD', 'PBMD', 'PBMD']","[468502519162868391, 468502519162868392, 468502519163927077, 468502519163742147, 468502519163617022]","[0.7671974897384644, 0.7345353364944458, 0.7979058623313904, 0.7256236672401428, 0.7141328454017639]"
63.0,MEDMCQA,0.0016545146936550736,0.0012885372852906585,0.02588096261024475,0.9711759686470032,3,0.2487030029296875,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163113845, 468502519163119270, 468502519163115764, 468502519163118695, 468502519163614154]","[0.8006373643875122, 0.7967808842658997, 0.8103939294815063, 0.8238208293914795, 0.8007519245147705]"
64.0,MEDMCQA,0.9983195662498474,0.0011689120437949896,0.00048727504326961935,2.4259994461317547e-05,0,0.23454046249389648,False,"['STAT', 'STAT', 'STAT', 'STAT', 'TEXT']","[468502519162820234, 468502519162820231, 468502519162820229, 468502519162820227, 468502519162383299]","[0.8072289228439331, 0.8611335754394531, 0.8557081818580627, 0.8343009352684021, 0.7971178293228149]"
65.0,MEDMCQA,0.0031700802501291037,0.00033412399352528155,0.0004861475608777255,0.9960095882415771,3,0.2689337730407715,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163099126, 468502519163116865, 468502519163928154, 468502519162354488, 468502519163957533]","[0.8058279156684875, 0.8106456398963928, 0.8070885539054871, 0.7994993925094604, 0.7899289131164551]"
66.0,MEDMCQA,0.34975892305374146,0.21213951706886292,0.0417727455496788,0.39632877707481384,1,0.2766900062561035,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'TEXT']","[468502519162297098, 468502519162297091, 468502519162297092, 468502519162333524, 468502519162297096]","[0.8076214790344238, 0.8425205945968628, 0.8430326581001282, 0.8477833271026611, 0.8214538097381592]"
67.0,MEDMCQA,0.1768619567155838,0.29159608483314514,0.1072722002863884,0.42426979541778564,1,0.28876829147338867,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'TEXT']","[468502519163530652, 468502519163114058, 468502519163184586, 468502519163632945, 468502519162328219]","[0.7803729176521301, 0.771396815776825, 0.7672230005264282, 0.7843684554100037, 0.7687801122665405]"
68.0,MEDMCQA,0.027086414396762848,0.17662562429904938,0.004706913605332375,0.7915810942649841,0,0.2954559326171875,False,"['PBMD', 'PBMD', 'PBMD', 'TEXT', 'PBMD']","[468502519163733360, 468502519163002893, 468502519163758511, 468502519162326036, 468502519163419665]","[0.7265224456787109, 0.7269717454910278, 0.7272010445594788, 0.7322143912315369, 0.7422851324081421]"
69.0,MEDMCQA,3.535518771968782e-05,2.7534646505955607e-05,0.9999345541000366,2.561121164035285e-06,2,0.2944450378417969,False,"['TEXT', 'TEXT', 'TEXT', 'TEXT', 'PBMD']","[468502519162294463, 468502519162344172, 468502519162344465, 468502519162411121, 468502519163229664]","[0.7596873641014099, 0.765436053276062, 0.7587154507637024, 0.7576383948326111, 0.7558194994926453]"
70.0,MEDMCQA,0.28096655011177063,0.1171242818236351,0.40880391001701355,0.1931052953004837,2,0.36084842681884766,False,"['PBMD', 'PBMD', 'PBMD', 'PBMD', 'PBMD']","[468502519163745931, 468502519163114186, 468502519163874410, 468502519163571693, 468502519163006917]","[0.7019926309585571, 0.6906901001930237, 0.6864952445030212, 0.6867793798446655, 0.6857458353042603]"
71.0,MEDMCQA,0.09220095723867416,0.08136705309152603,0.4132159948348999,0.4132159948348999,3,0.26987409591674805,False,"['TEXT', 'PBMD', 'STAT', 'TEXT', 'PBMD']","[468502519162371430, 468502519163642425, 468502519162929758, 468502519162371425, 468502519163234804]","[0.7234230041503906, 0.7303649187088013, 0.7275261878967285, 0.7239304184913635, 0.7252124547958374]"
72.0,MEDMCQA,0.12297133356332779,0.035231877118349075,0.03992294520139694,0.8018738031387329,1,0.18488001823425293,False,"['STAT', 'PBMD', 'PBMD', 'STAT', 'PBMD']","[468502519162835938, 468502519163115386, 468502519163337769, 468502519162785634, 468502519163115641]","[0.7452598810195923, 0.7498900294303894, 0.7902967929840088, 0.7440510392189026, 0.7630224823951721]"
